id	type	logFC
AKIRIN1	mRNA	-0.353880121656876
SRF	mRNA	-0.45697940459936
CUL5	mRNA	-0.38436628691049
STRIP2	mRNA	-1.27234788517756
TIGAR	mRNA	-0.731843713656434
ZNF551	mRNA	-0.538292035111086
DFFA	mRNA	-0.571617930075167
PGPEP1L	mRNA	-0.751553494124081
hsa_circ_0006004	circRNA	-1.8223670239
hsa_circ_0034642	circRNA	-2.73898073326666
hsa_circ_0003099	circRNA	-1.43450319853333
hsa_circ_0085918	circRNA	-1.08948043016667
hsa_circ_0030509	circRNA	-1.31294300963333
hsa-miR-3074-3p	miRNA	2.01517762975273
STARD5	mRNA	-0.408181734482674
NFIC	mRNA	-0.591806243715111
ACTR3	mRNA	-0.485418838979403
PDZRN4	mRNA	-3.028437763714
LIPA	mRNA	-0.747530653961158
HIF1A	mRNA	-0.72172323172763
EHF	mRNA	-1.16602196367937
COL19A1	mRNA	-0.876905625781565
ZFR	mRNA	-0.71712299268138
GAN	mRNA	-0.578634243727397
CYB5R4	mRNA	-0.609264483838212
RAB11FIP2	mRNA	-0.768091955572632
TMED7	mRNA	-0.362389835434353
RNF168	mRNA	-0.384609679588345
EYS	mRNA	-0.648459732762018
VCL	mRNA	-0.925110374237785
ARSB	mRNA	-0.516297722118498
CENPQ	mRNA	-0.627714985555551
DHX40	mRNA	-0.312151567941807
STX7	mRNA	-0.488156531779995
SLC5A9	mRNA	-0.398582308244093
ZNF546	mRNA	-0.697767451589727
NR2F2	mRNA	-1.01315407228061
MAK16	mRNA	-0.521450595464457
ZNF804A	mRNA	-1.05008169635834
DSC1	mRNA	-1.22394995625408
hsa_circ_0037511	circRNA	-0.693751860333333
hsa-miR-32-5p	miRNA	1.07448811787357
MCFD2	mRNA	-0.620717889192993
ZNF267	mRNA	-0.393535185837542
PRDM1	mRNA	-0.359781307455989
C2orf49	mRNA	-0.444390944791553
LMO2	mRNA	-0.480733261417534
LPIN1	mRNA	-0.937124168842725
SLC16A13	mRNA	-0.602247928457567
SNAI2	mRNA	-1.22589398024442
ANKRD44	mRNA	-1.06259252954989
RASSF2	mRNA	-0.591219709228756
ZDHHC5	mRNA	-0.27516798825446
PRDM16	mRNA	-1.08370897529821
ZNF791	mRNA	-0.250333124792833
MMD	mRNA	-1.08829642725173
MAP4K2	mRNA	-0.513274980442603
GPAM	mRNA	-0.752568710600028
DSCAML1	mRNA	-1.00277315588167
AKAP10	mRNA	-0.363813994838945
ARRDC4	mRNA	-0.472932313248866
CCND3	mRNA	-0.379964930852264
EIF5	mRNA	-0.474952814695753
HBS1L	mRNA	-0.394011062019131
RPE65	mRNA	-3.18143768303647
GLUL	mRNA	-0.483199117967955
TRPC4	mRNA	-0.805193255432474
OTUD4	mRNA	-0.622395571431208
NRG4	mRNA	-0.720869126552307
ADAMTSL3	mRNA	-0.499169519958379
MTMR9	mRNA	-0.628260852003347
DSC3	mRNA	-2.954695153368
STARD4	mRNA	-1.20269987913265
ZNF287	mRNA	-0.473078181729654
ME1	mRNA	-1.49147198789152
UQCRC2	mRNA	-0.361189874730847
NLRP9	mRNA	-0.99496151664868
LZIC	mRNA	-0.342914179765901
ITGA5	mRNA	-0.830728298486286
ARMC1	mRNA	-0.338298416343699
CDCA7L	mRNA	-1.39249740633161
MTAP	mRNA	-0.506359611997282
EIF4G2	mRNA	-0.476039159838679
RBL1	mRNA	-0.948779293852854
ZNF532	mRNA	-1.19288019662851
MIS12	mRNA	-0.597824768028279
RIF1	mRNA	-0.839851446563018
PGAM1	mRNA	-0.590236214469482
INSIG1	mRNA	-1.22548816712864
EDAR	mRNA	-0.825790005044364
ATP1B3	mRNA	-1.03243015670016
FUT10	mRNA	-0.642075752139972
NUS1	mRNA	-0.253260163873516
ZNF134	mRNA	-0.361823352337677
EXOC5	mRNA	-0.482504518749444
TMF1	mRNA	-0.340171889414143
JPH2	mRNA	-0.733409687518086
hsa_circ_0001646	circRNA	-0.813792217133332
hsa-miR-335-5p	miRNA	1.09850437185731
GNA14	mRNA	-0.613952745490852
SERPINF1	mRNA	-0.602892978204786
ZFP28	mRNA	-0.533624254118863
SUSD3	mRNA	-0.499704464795825
SIAH2	mRNA	-0.502555475255406
RNF214	mRNA	-0.389802140203176
LONRF1	mRNA	-0.509919696433172
RSPH9	mRNA	-0.404623174006469
ABCA12	mRNA	-1.4698865090159
CHRNA7	mRNA	-1.88843072167762
ZNF221	mRNA	-0.678521117284137
PGF	mRNA	-1.16852608028902
LRRC70	mRNA	-0.608657090668655
AKAP12	mRNA	-1.74190174418036
PCDHGC3	mRNA	-0.69319535112593
CLDN14	mRNA	-0.469877633764209
DAGLA	mRNA	-0.48951373472616
TRIM13	mRNA	-0.523675335356785
MOCOS	mRNA	-1.1023938328331
MFSD6L	mRNA	-0.716244757021731
PPARGC1A	mRNA	-1.29143634103118
CTDSP2	mRNA	-0.415113986333847
SLC6A16	mRNA	-0.787240703654176
PYGM	mRNA	-0.794240850140814
USO1	mRNA	-0.39548135935073
CALML5	mRNA	-0.435142681416051
ASB2	mRNA	-1.43052848292364
ANKRD53	mRNA	-0.707656724690816
AJAP1	mRNA	-0.640027143377279
REN	mRNA	-0.451400111124991
ACSS2	mRNA	-0.597699213586757
SLC22A2	mRNA	-1.36682008032431
HSD11B1	mRNA	-0.872125287254554
RFTN2	mRNA	-0.343954545909581
MUC4	mRNA	-1.11200481558332
PEG3	mRNA	-3.72123878518179
CA12	mRNA	-1.03441854584288
INPP5D	mRNA	-1.36613736221908
SYNC	mRNA	-0.587635220888281
ISL1	mRNA	-0.824310308594699
WDR59	mRNA	-0.442625645047073
CALU	mRNA	-0.521824754290842
CDCP1	mRNA	-0.677084869493033
MED6	mRNA	-0.269181757787705
PDE2A	mRNA	-1.01202505911074
FADS2	mRNA	-1.69203829858153
BHLHE40	mRNA	-1.9507911911086
TTLL5	mRNA	-0.613468594769763
URB1	mRNA	-0.326766365980761
ASB4	mRNA	-0.779481414650759
MUC6	mRNA	-1.34961326559824
BTN3A1	mRNA	-1.41385557684929
GPR87	mRNA	-0.624837320827014
IFT81	mRNA	-0.414658195849738
PEX12	mRNA	-0.650190487380821
CYP2E1	mRNA	-1.50359829656596
INPP5F	mRNA	-0.442448506616351
MAP3K8	mRNA	-1.03849513345216
MAOB	mRNA	-1.45332718206243
PKHD1L1	mRNA	-1.16717428510169
FAM227B	mRNA	-0.613897941787768
SLC2A4	mRNA	-1.38378730876447
PADI4	mRNA	-0.488713548005835
CRISPLD2	mRNA	-1.07158239396491
HIC1	mRNA	-0.772667162555707
CA14	mRNA	-1.1698344519395
hsa_circ_0088485	circRNA	-0.608878804533334
hsa_circ_0001348	circRNA	-0.879874706500001
hsa_circ_0060539	circRNA	-1.41890461902222
hsa-miR-367-5p	miRNA	1.29653612938548
NUMBL	mRNA	-0.423778318600082
RPS6KL1	mRNA	-0.46722314316036
NSL1	mRNA	-0.312622416684201
ZNF286A	mRNA	-0.358397325711073
NSRP1	mRNA	-0.313503707670457
LRRC28	mRNA	-0.382779096346807
TOE1	mRNA	-0.600219917566172
MRPL34	mRNA	-0.246119582195793
QRSL1	mRNA	-0.309511590097427
FAM83F	mRNA	-0.851438583262526
SEC23A	mRNA	-0.783532417253251
ALG9	mRNA	-0.602792015058878
RNF122	mRNA	-0.59606060396387
hsa_circ_0017037	circRNA	-0.569529060366668
hsa_circ_0001818	circRNA	-3.39507863456666
hsa_circ_0009654	circRNA	-0.914123313533333
hsa-miR-486-3p	miRNA	1.9831080221936
PTGFRN	mRNA	-0.498277193132479
TMEM164	mRNA	-0.486448850360108
ATAD3C	mRNA	-1.0472746703243
LGI3	mRNA	-0.970846834834446
SCNN1G	mRNA	-0.843441223001568
CREG1	mRNA	-0.532703295328561
MAG	mRNA	-0.665334874616538
TH	mRNA	-0.739829980752838
PPM1F	mRNA	-0.529337473523067
LDB1	mRNA	-0.459050922475896
PLEKHO2	mRNA	-0.711367884082189
PHYHD1	mRNA	-0.537180680816715
HS6ST1	mRNA	-1.05807193254866
MAPK3	mRNA	-0.364026238837149
C14orf132	mRNA	-4.19446027948352
TSPAN11	mRNA	-0.546428496736253
hsa_circ_0000324	circRNA	-1.07131923342223
hsa-miR-518c-5p	miRNA	1.60200363821778
TANGO6	mRNA	-0.416706563171235
PPP1R8	mRNA	-0.242774402879117
PCDHGA12	mRNA	-1.16565631171324
ETS1	mRNA	-0.977738575845039
SLC26A9	mRNA	-0.532923651899271
PCNP	mRNA	-0.397853931653384
RAB34	mRNA	-0.887015186978883
NDE1	mRNA	-0.601980786920753
SMIM12	mRNA	-0.303591927659321
KLK10	mRNA	-0.580606567867303
SLC22A3	mRNA	-3.65716116249631
SLC2A1	mRNA	-0.978853819592736
DDX19A	mRNA	-0.589269899783327
PLA2G5	mRNA	-1.21377169473226
ANXA2	mRNA	-0.740153111235241
IGDCC3	mRNA	-0.494145883192741
LIX1	mRNA	-2.48741805625672
hsa-miR-580-3p	miRNA	1.55472370270128
CCNYL1	mRNA	-0.560851040173507
UBR3	mRNA	-0.403244827405649
RFXAP	mRNA	-0.711496718783584
SLCO3A1	mRNA	-0.856270188033274
COX10	mRNA	-0.416607157688131
ADGRG6	mRNA	-4.22759032131876
TTPA	mRNA	-0.994940358707995
PWP1	mRNA	-0.392331181481948
DUSP3	mRNA	-0.722950423068229
IPO8	mRNA	-0.41036751184137
RNMT	mRNA	-0.446395924710717
SLC36A4	mRNA	-0.896838635930881
ESD	mRNA	-0.631170438285877
hsa_circ_0003438	circRNA	-1.26014661691111
hsa_circ_0004134	circRNA	-1.1247908696
hsa_circ_0078605	circRNA	-1.40557053746667
hsa-miR-671-5p	miRNA	0.981545332257005
SLC28A3	mRNA	-0.684110860485549
KLK5	mRNA	-0.849819759690608
PPP4R4	mRNA	-0.480243492884803
ZNF585B	mRNA	-0.650184789051543
LRIG3	mRNA	-0.566835517250007
IL15RA	mRNA	-1.08917218465466
MCM3	mRNA	-0.874941434947047
XKR5	mRNA	-3.58761133244903
OPA1	mRNA	-0.576769882948172
UIMC1	mRNA	-0.537692435119288
TGM1	mRNA	-0.890401596853599
KIF20B	mRNA	-1.0764778757735
PRMT9	mRNA	-0.5680200418482
TRUB1	mRNA	-0.599047187182433
USPL1	mRNA	-0.371778284166897
GFM1	mRNA	-0.468565280792072
FBXL22	mRNA	-0.947982852411759
MINK1	mRNA	-0.629853205139618
CSNK2A2	mRNA	-0.277279271242414
PAPPA	mRNA	-0.682528747207004
DRAM1	mRNA	-0.95836824755904
RPP30	mRNA	-0.286620340744609
DPT	mRNA	-0.895464855506923
hsa_circ_0103272	circRNA	-0.938404690833333
hsa_circ_0001888	circRNA	-1.41751674223333
hsa-miR-92b-5p	miRNA	2.59087560756811
ACTN3	mRNA	-0.593488802987846
hsa-miR-939-5p	miRNA	2.10701997701662
STK40	mRNA	-0.589939331801564
IGSF9B	mRNA	-1.45745711555398
B4GALT1	mRNA	-0.452821217787287
SPARC	mRNA	-0.482939190363587
HPD	mRNA	-0.687470398056898
ZNF561	mRNA	-0.50004578295074
CLINT1	mRNA	-0.380597329148298
SIAH3	mRNA	-0.547821010420291
PHF19	mRNA	-1.28125547915039
PANK4	mRNA	-0.318362446932447
ZNF518B	mRNA	-0.890255350802575
CDADC1	mRNA	-0.628957897500308
TG	mRNA	-0.742447608997434
MRPL10	mRNA	-0.514511280483229
hsa_circ_0063329	circRNA	-1.64883065106667
hsa_circ_0063526	circRNA	-0.883024841666664
hsa-miR-95-3p	miRNA	2.5043598698576
