circbaseID	logFC	AveExpr	t	P.Value	adj.P.Val	B	GeneSymbol	experiment
hsa_circ_0005479	1.01619682466667	9.65267219222222	4.48733429762637	0.00210286980361423	0.0258409328386196	-1.32729667659655	ZZEF1	CLONE1
hsa_circ_0003899	0.502279196666668	8.04982509366667	4.60471949341672	0.00180463990012326	0.0237902189465356	-1.16767166097672	DHX8	CLONE1
hsa_circ_0003899	0.652085003999996	11.086075128	3.48410586592338	0.0108704917783074	0.0348729865784951	-2.91561472142223	DHX8	GSE113153
hsa_circ_0000792	-2.89272609866667	10.9141361982222	-6.00134803264177	0.000339724715945402	0.00984400950285258	0.572201526916535	MIR142	CLONE1
hsa_circ_0000792	-1.9391141932	9.9508395554	-5.31016917562244	0.00126031166463997	0.0110643686792395	-0.639790814486715	MIR142	GSE113153
hsa_circ_0041871	1.088046526	6.6728781708	6.56276034978857	0.000372295098821094	0.00757879803665501	0.637233989220461	POLR2A	GSE113153
hsa_circ_0041871	0.694336359999999	5.950844469	3.97718506897288	0.00418554861847166	0.0386203194560673	-2.04467001765502	POLR2A	CLONE1
hsa_circ_0000809	1.3808247108	10.9321737806	6.69657441413417	0.000330254083287704	0.00742720051032799	0.761478393138734	CYTH1	GSE113153
hsa_circ_0000809	1.00938803166667	9.88732236488889	4.06377520042865	0.00371395738780195	0.0357992164481908	-1.92027153089651	CYTH1	CLONE1
hsa_circ_0005281	1.1513599866	7.0370321339	4.41529447178819	0.00340808923471165	0.0176318976365159	-1.69134346073518	TBCD	GSE113153
hsa_circ_0005281	0.595875741000001	6.59941956455556	4.0444387054611	0.00381407122718617	0.0363062370377127	-1.94796051367838	TBCD	CLONE1
hsa_circ_0002225	0.957757716200001	6.7322049495	3.40423468931612	0.0120805130042974	0.0374908196751276	-3.02636886403314	TBCD	GSE113153
hsa_circ_0002225	0.669767432333333	6.29813946144444	4.05038947617244	0.00378295511676265	0.0362220736744388	-1.9394336994728	TBCD	CLONE1
hsa_circ_0047641	1.56872102466666	10.3324573373333	5.38305935226245	0.000688432500217001	0.0141264905043755	-0.16216509684878	DYM	CLONE1
hsa_circ_0047641	1.2080482808	10.5472820036	3.59515941430519	0.00940147944165205	0.031756646533047	-2.76300594608897	DYM	GSE113153
hsa_circ_0004979	1.4244390216	8.1269830466	5.42640786813742	0.00111646836296521	0.0105511573961679	-0.512076181989631	ZNF236	GSE113153
hsa_circ_0004979	0.557750147666667	5.777489788	3.80143235058129	0.00535281504600589	0.0440987267787343	-2.30029384844153	ZNF236	CLONE1
hsa_circ_0008584	1.102058392	10.98372618	3.84011283762961	0.00686994527934827	0.0262315667002862	-2.43243291650787	PTPRM	GSE113153
hsa_circ_0008584	1.66679139733333	10.3122485442222	4.65726346606414	0.00168633590173014	0.0228521936016403	-1.09689539946167	PTPRM	CLONE1
hsa_circ_0000861	-1.31401354	6.9964607888	-4.33298345768187	0.00375625658268316	0.0186104740315322	-1.79427650124944	XLOC_012735	GSE113153
hsa_circ_0000861	-2.93486685566667	9.910381317	-6.5911048283095	0.000181104031011814	0.00728786850255099	1.2225790314388	XLOC_012735	CLONE1
hsa_circ_0002259	-1.323309908	6.216078897	-7.30164857534866	8.94252363715049e-05	0.0229611060862309	1.98477449524087	TPM4	CLONE9
hsa_circ_0002259	-0.931564457	6.216078897	-5.1401083368141	0.000921494754794117	0.016436973167324	-0.466166421311586	TPM4	CLONE1
hsa_circ_0008432	-1.19756467833333	5.750198679	-8.48975435144114	3.0702296770095e-05	0.0142648718850389	2.96547484269593	TPM4	CLONE9
hsa_circ_0008432	-0.892509194666664	5.750198679	-6.32716040829446	0.000238765410932357	0.00835988235859445	0.937331345217759	TPM4	CLONE1
hsa_circ_0008432	-0.7444446566	6.6347414417	-5.59926765895737	0.000935343992387031	0.00984658356019957	-0.325782751125208	TPM4	GSE113153
hsa_circ_0005855	-0.959111568666668	6.194451645	-4.66002950247824	0.00168034643872578	0.0228344571067513	-1.09318117557975	TPM4	CLONE1
hsa_circ_0005855	-1.84953016333333	6.194451645	-8.98630087304489	2.03561827264896e-05	0.0142648718850389	3.33044343549489	TPM4	CLONE9
hsa_circ_0092327	1.49954682	14.9417908466667	3.81930569746936	0.00521951011757218	0.0436271593227129	-2.27411160792488	RPL18A	CLONE1
hsa_circ_0092327	0.757517918000001	14.731930771	4.67991669059672	0.00250975276496829	0.0150709781229029	-1.36756506588978	RPL18A	GSE113153
hsa_circ_0000919	-2.73640657166667	11.4421140694444	-8.60720828871083	2.78090460255942e-05	0.00299861482770657	3.12476682549913	ATP13A1	CLONE1
hsa_circ_0000919	-2.7852254156	10.3594243582	-4.98046887309901	0.00179474917700081	0.0130005371339902	-1.01297312956798	ATP13A1	GSE113153
hsa_circ_0109295	0.830829929799999	5.8934264497	5.74606329869397	0.000807169006486006	0.00935587288765082	-0.170929525076191	DOT1L	GSE113153
hsa_circ_0109295	0.643212660000002	6.114163401	5.17759627947305	0.000880482313537249	0.0160837472958222	-0.418678357288183	DOT1L	CLONE1
hsa_circ_0000873	-1.27599326166666	7.803110264	-5.33403553797748	0.000729672957693106	0.0146189302838021	-0.222794318871706	EEF2	CLONE1
hsa_circ_0000873	-1.4867250414	8.7531222069	-6.60863743106874	0.000357235996251236	0.00752586797183698	0.680078010228517	EEF2	GSE113153
hsa_circ_0003079	0.563311413	6.90150974866667	4.37814071840867	0.0024288033692791	0.0278078529238991	-1.47764079612828	HNRNPUL1	CLONE1
hsa_circ_0003079	0.755063149199998	7.1428675056	4.74855022247486	0.00232212898491766	0.014506109474997	-1.28536463008154	HNRNPUL1	GSE113153
hsa_circ_0008615	0.744065897999999	8.5635628686	3.81054726378175	0.00713163298501846	0.0267358863362719	-2.47187605886458	PPP1R13L	GSE113153
hsa_circ_0008615	0.630491017999999	9.10193200388889	4.47982363494217	0.00212369577436782	0.0260640247427758	-1.33758063044209	PPP1R13L	CLONE1
hsa_circ_0000945	-1.8012549918	9.1018038873	-6.69505291177672	0.00033070090526519	0.00742720051032799	0.760078008715436	GLTSCR2	GSE113153
hsa_circ_0000945	-2.095837271	9.52646431611111	-4.74807488377803	0.00150129475823257	0.0214153990585894	-0.975561586446047	GLTSCR2	CLONE1
hsa_circ_0051718	0.515155954000002	7.6011658316	3.58239497761782	0.00955879234749502	0.0321300818928862	-2.78046252210091	LIG1	GSE113153
hsa_circ_0051718	0.551143443666671	6.67256623322222	3.86567070030551	0.00489002189973025	0.0419630111483448	-2.20638650407789	LIG1	CLONE1
hsa_circ_0005317	0.719437455999996	12.066232046	3.68854877694734	0.00833278899962004	0.0294448428267811	-2.63597052858972	TRPM4	GSE113153
hsa_circ_0005317	1.54217818566667	9.78432173066667	6.85680772735989	0.000138217072641515	0.0063313801772923	1.50054121152406	TRPM4	CLONE1
hsa_circ_0048764	1.061032392	14.483671856	5.55234195467734	0.000981019862091933	0.0100202111087376	-0.375929844679477	RPL36	GSE113153
hsa_circ_0048764	0.930442440000002	16.2256839633333	3.8785950123558	0.00480220630165246	0.0416120132195586	-2.18755842892182	RPL36	CLONE1
hsa_circ_0048766	0.66602747333334	16.7111211933333	4.48768115749975	0.00210191338409469	0.0258409328386196	-1.3268219443804	RPL36	CLONE1
hsa_circ_0048766	1.075614692	15.041481564	5.38281219296223	0.00116814468713877	0.0107394805609518	-0.559743805818874	RPL36	GSE113153
hsa_circ_0048956	0.804145305666662	10.1359475136667	5.83737591612434	0.000407727334755843	0.0106940742075612	0.382830240750448	INSR	CLONE1
hsa_circ_0048956	0.714308609999998	12.459330695	3.93737531941139	0.00608062424516036	0.0244478289963329	-2.30358553131973	INSR	GSE113153
hsa_circ_0001057	0.863026509999996	15.832855067	5.67441610741441	0.000867082032581726	0.00956796542157244	-0.24612902327161	CNOT11	GSE113153
hsa_circ_0001057	0.631308979999996	16.9020690977778	3.75490497999499	0.00571723777432202	0.0460636572783319	-2.36864270876038	CNOT11	CLONE1
hsa_circ_0055954	0.726441828400002	7.0482844064	3.62814482891743	0.00900785721139692	0.0309228002028483	-2.71799853332511	ST6GAL2	GSE113153
hsa_circ_0055954	0.623003392666668	6.29585231088889	5.22944403797168	0.000827018793477759	0.0156683929475	-0.353349629378711	ST6GAL2	CLONE1
hsa_circ_0117334	-1.411752731	8.754279256	-8.74935863762735	2.47063277717038e-05	0.0142648718850389	3.15934247669827	CCNT2-AS1	CLONE9
hsa_circ_0117334	-2.590222082	8.754279256	-16.0529400431666	2.60748530634063e-07	0.000425304063406359	7.40626515076312	CCNT2-AS1	CLONE1
hsa_circ_0056731	0.993595535600001	7.6946256002	5.46464102893764	0.00107324990162804	0.0104113121788066	-0.470499918708616	CACNB4	GSE113153
hsa_circ_0056731	0.841810598666669	6.92736606611111	4.27145233464866	0.00280076652518908	0.0301993072003595	-1.62624674693056	CACNB4	CLONE1
hsa_circ_0052767	1.2488479792	9.1892975976	4.3881058337635	0.00351897856687573	0.017934482422164	-1.72522735593191	NBAS	GSE113153
hsa_circ_0052767	0.736116618333336	9.32897913011111	3.82161052830263	0.00520258071498604	0.043572171704823	-2.27073832533625	NBAS	CLONE1
hsa_circ_0007024	0.829658394000003	8.36895817877778	3.87037524223461	0.0048578584896841	0.0418711354097595	-2.19953039024688	CERS6	CLONE1
hsa_circ_0007024	1.446068852	10.71851078	6.68866379043278	0.000332584677976317	0.00742720051032799	0.754194418052106	CERS6	GSE113153
hsa_circ_0008382	1.7507387416	6.5358246872	3.27735986413778	0.0143126207552727	0.0419259977095428	-3.20391804171422	SP140L	GSE113153
hsa_circ_0008382	1.372425916	5.86405725333333	9.13834203861714	1.80177041521649e-05	0.00292997899021121	3.55499808146495	SP140L	CLONE1
hsa_circ_0006004	-1.9532524188	7.7580283396	-5.3502601226716	0.00120847843527479	0.0109331998623653	-0.595517744472279	FAM98A	GSE113153
hsa_circ_0006004	-1.69148162899999	11.6100571703333	-4.36618895387589	0.00246767841034774	0.0280900832333521	-1.49420465503395	FAM98A	CLONE1
hsa_circ_0120151	-3.19626705700001	10.6490178498889	-6.32011437603871	0.000240560638639529	0.00837524132150748	0.929588977282775	PRKCE	CLONE1
hsa_circ_0120151	-1.106007556	7.567605178	-5.04863058628553	0.00166624786817214	0.0126618852919811	-0.934479996054608	PRKCE	GSE113153
hsa_circ_0054673	0.498742029666666	6.26381211488889	3.8582178569667	0.0049414432699772	0.0422186182006721	-2.21725380834067	FANCL	CLONE1
hsa_circ_0054673	1.1244325052	8.7736832178	7.55095071436739	0.000160153070186893	0.00689930730399921	1.50541372763988	FANCL	GSE113153
hsa_circ_0001009	0.469840144666666	5.75383990055556	3.74494575200469	0.00579864236427953	0.0462644066016996	-2.38330849784135	FANCL	CLONE1
hsa_circ_0001009	1.3772582626	8.2367401117	8.61261818767144	7.11341311974821e-05	0.00652527785415061	2.32336211265121	FANCL	GSE113153
hsa_circ_0114850	0.802200013333334	11.0165165088889	4.57453852869826	0.00187665355515721	0.024284494347041	-1.2085142440727	ACSS1	CLONE1
hsa_circ_0114850	1.619896768	11.57270314	6.092046449388	0.000576193363240748	0.0086436705058861	0.182223384201061	ACSS1	GSE113153
hsa_circ_0059665	1.89785779133333	8.58537019866667	4.85924781748256	0.00130430738499258	0.0200704582756827	-0.82873119556592	ABHD12	CLONE1
hsa_circ_0059665	0.671295227199995	7.0410351464	4.00801499796045	0.00556983152515152	0.0231562538553394	-2.21089186851741	ABHD12	GSE113153
hsa_circ_0059783	0.823875039999997	8.61385337544444	4.757915766041	0.00148261111316652	0.021304619486253	-0.962488430932106	ASXL1	CLONE1
hsa_circ_0059783	0.692848293999999	10.418358623	3.64301967416863	0.0088362564978918	0.0305592468074073	-2.69775142511127	ASXL1	GSE113153
hsa_circ_0060035	0.833018574666669	8.26181430122222	3.84289463729145	0.00504899871296229	0.0428816196089634	-2.23962020298229	TRPC4AP	CLONE1
hsa_circ_0060035	0.401706487199998	10.0830594484	3.18320277089725	0.0162555927213645	0.0458584414210829	-3.33687958953261	TRPC4AP	GSE113153
hsa_circ_0004525	-1.13571907533333	8.015158574	-3.84278060965693	0.00504980843811612	0.0428816196089634	-2.23978675783379	RBCK1	CLONE1
hsa_circ_0004525	-1.916896353	7.7322806821	-5.55628695637057	0.00097708511669275	0.0100202111087376	-0.371701883207998	RBCK1	GSE113153
hsa_circ_0060539	-0.898712779999997	6.69868064311111	-8.04471575551492	4.51436672231938e-05	0.0183527817123626	2.61675850853365	SDC4	CLONE9
hsa_circ_0060539	-1.5653572254	8.3073617101	-5.44540587037915	0.00109475420747617	0.0104807043597572	-0.49139043385219	SDC4	GSE113153
hsa_circ_0060539	-1.79264385166666	6.69868064311111	-16.0466286431687	2.61537806747786e-07	0.000425304063406359	7.40381241432844	SDC4	CLONE1
hsa_circ_0061346	-1.43432707233334	6.41140247233333	-7.0858846810747	0.000110168451593311	0.0268728395548984	1.78873404884364	APP	CLONE9
hsa_circ_0061346	-1.73750429966667	6.41140247233333	-8.58364548629828	2.83641888240891e-05	0.00299861482770657	3.10506288504913	APP	CLONE1
hsa_circ_0001190	1.8979176302	11.3698030009	7.11483766849419	0.000229737030575941	0.00722724949233205	1.13601989101606	DYRK1A	GSE113153
hsa_circ_0001190	0.557253301666666	6.72083085944444	3.96417599512818	0.00426180122286865	0.0390835923392552	-2.06344883428225	DYRK1A	CLONE1
hsa_circ_0007312	-0.604353288999999	6.13576726133333	-4.5332848478582	0.00198018799725482	0.0250268060741131	-1.26456373854842	SPECC1L	CLONE1
hsa_circ_0007312	-0.899010403999998	6.13576726133333	-6.74352289744893	0.000154947719240948	0.0343596567416802	1.46531310508108	SPECC1L	CLONE9
hsa_circ_0062603	-2.757792073	8.2975945419	-5.81669546896969	0.000752619422022036	0.00911631255874285	-0.0974985794214014	SPECC1L	GSE113153
hsa_circ_0062603	-1.03875288	6.34038834655556	-6.47084316364041	0.000205204886035091	0.00782455318306954	1.09375843627786	SPECC1L	CLONE1
hsa_circ_0062603	-1.06006545633333	6.34038834655556	-6.6036084647254	0.000178783729124253	0.0387642854458965	1.32862545410341	SPECC1L	CLONE9
hsa_circ_0062610	-1.1574693782	6.8447752145	-4.80843029342942	0.00217112039054099	0.0140266263276636	-1.21424283236206	SPECC1L	GSE113153
hsa_circ_0062610	-0.992952221666665	6.37292607166667	-8.70294281190201	2.5674836465536e-05	0.00299861482770657	3.20427153769867	SPECC1L	CLONE1
hsa_circ_0062610	-0.99064595233333	6.37292607166667	-8.68272901945672	2.61097893099515e-05	0.0142648718850389	3.11023355135583	SPECC1L	CLONE9
hsa_circ_0008323	0.583248329400002	9.9088551205	3.37799174926824	0.0125093166655396	0.0383609500327272	-3.06293407871803	SFI1	GSE113153
hsa_circ_0008323	1.077316073	7.76240521555556	3.6904390156123	0.00626669440022931	0.0483352863739426	-2.46379293091737	SFI1	CLONE1
hsa_circ_0063089	-0.932996696999997	7.40251897011111	-6.56864990937589	0.000185355135729296	0.0392557612777612	1.29405404439986	MYH9	CLONE9
hsa_circ_0063089	-1.04799641966667	7.40251897011111	-7.37829148720954	8.31329356254522e-05	0.00487037202059782	2.02056612062858	MYH9	CLONE1
hsa_circ_0063158	-0.700468813999999	6.02691438144444	-5.32405214489999	0.000738399253833552	0.0146752282292823	-0.235185130567093	TXN2	CLONE1
hsa_circ_0063158	-2.1864124638	8.1920336745	-5.13562718337477	0.00151691296642402	0.0120535778028464	-0.835318747830332	TXN2	GSE113153
hsa_circ_0063226	1.409591482	12.647517081	5.04280140534769	0.00167682599761669	0.0126697154580592	-0.941165145623658	LGALS1	GSE113153
hsa_circ_0063226	0.464285143333337	13.9091693766667	3.9498066549476	0.00434776737264636	0.0394621083647636	-2.08421809452374	LGALS1	CLONE1
hsa_circ_0063329	-2.5918684438	8.8132802355	-7.1047100476444	0.00023171825469542	0.00722724949233205	1.12719102845993	DDX17	GSE113153
hsa_circ_0063329	-0.705792858333335	7.42044724933333	-3.68672776073404	0.00629999933249239	0.0484390019599119	-2.4692862504393	DDX17	CLONE1
hsa_circ_0063526	-1.29755327333333	8.51004335377778	-6.26581630527419	0.000254906122637138	0.00863582999503667	0.869699006518368	RANGAP1	CLONE1
hsa_circ_0063526	-0.468496409999997	8.3583812514	-3.29228065419051	0.0140283936020444	0.041420750054474	-3.18293902336998	RANGAP1	GSE113153
hsa_circ_0001238	0.790995269666665	6.57167620344444	4.29242384317332	0.00272304353336266	0.0296568902615479	-1.59690311423472	CCDC134	CLONE1
hsa_circ_0001238	0.897091864399998	8.0511701142	4.23812930531764	0.00420708002755785	0.019780155820488	-1.91419980688929	CCDC134	GSE113153
hsa_circ_0008806	0.988296834999999	7.01294813877778	5.88953359303667	0.000384594383916475	0.0102858216138569	0.44348148132595	CCDC134	CLONE1
hsa_circ_0008806	2.1527407228	6.9079239746	7.85563450551284	0.00012571010000806	0.00669811469644729	1.75146960259079	CCDC134	GSE113153
hsa_circ_0004993	0.671820157999997	8.713441018	4.00821519043324	0.00556845267531745	0.0231562538553394	-2.21063024376169	XLOC_003195	GSE113153
hsa_circ_0004993	0.530349075333335	7.22288111333333	4.34254344787918	0.00254659074334804	0.0286256749802383	-1.52703720913404	XLOC_003195	CLONE1
hsa_circ_0064288	1.44015448233333	8.42756031733333	5.52965383875346	0.000579633732825536	0.0129113054859005	0.0169989285005743	ATG7	CLONE1
hsa_circ_0064288	0.609489504000003	11.254826436	3.08970850225424	0.0184679457304653	0.0499555660175012	-3.4698275112988	ATG7	GSE113153
hsa_circ_0067161	0.487206034199998	8.8164318273	3.53490010755449	0.010169771552903	0.0334675420845739	-2.8456097125258	TPRA1	GSE113153
hsa_circ_0067161	0.538618997333335	7.45815447777778	3.88638725052751	0.00475008032277536	0.0414178138599814	-2.17621744182967	TPRA1	CLONE1
hsa_circ_0004271	-0.544039226799999	7.710682756	-3.17193815861037	0.0165063998395941	0.0463282431329892	-3.35285073918277	COPG1	GSE113153
hsa_circ_0004271	-0.613947823666667	7.01738033755556	-4.42531219522816	0.0022817282480985	0.0270202778844687	-1.41247372500394	COPG1	CLONE1
hsa_circ_0003956	0.691370479333336	6.125420599	4.6535872300277	0.00169433227050408	0.0229287100739367	-1.10183363350298	RNF13	CLONE1
hsa_circ_0003956	1.3848568604	8.3371727812	4.85059750508431	0.00207134316746877	0.0138105835632768	-1.1644909138847	RNF13	GSE113153
hsa_circ_0006801	1.374104345	8.2886004323	4.97201719249858	0.0018114390135469	0.0130005371339902	-1.02275508202067	RNF13	GSE113153
hsa_circ_0006801	0.462490111999999	6.28598948722222	3.72040877050106	0.0060045416803657	0.0470951070541223	-2.41949419402389	RNF13	CLONE1
hsa_circ_0001348	-0.912231924999999	7.6920874147	-5.50518476659744	0.00102945627514435	0.0101717681303887	-0.426642657449326	MBNL1	GSE113153
hsa_circ_0001348	-0.847517488000002	6.89996021333333	-4.97847035326423	0.00112391252697658	0.0185885048952909	-0.673361113323911	MBNL1	CLONE1
hsa_circ_0001360	0.957050956666668	12.4320878111111	3.71640937871815	0.0060388369234909	0.0472501458400166	-2.42539935670643	PHC3	CLONE1
hsa_circ_0001360	1.539619176	12.564781984	6.92681112779034	0.000269875028709187	0.00722724949233205	0.97018689915356	PHC3	GSE113153
hsa_circ_0007148	-1.16205352733333	8.01022958444444	-6.04567489991172	0.000323562161110861	0.0096784454306124	0.622742345889017	FNDC3B	CLONE1
hsa_circ_0007148	-1.31159596733333	8.01022958444444	-6.82368120918583	0.000142892435310428	0.0324232904959033	1.5424278606014	FNDC3B	CLONE9
hsa_circ_0006156	-1.10260170233333	8.04735958433333	-5.51245153484939	0.000591364257786018	0.012978117818726	-0.00386041616961208	FNDC3B	CLONE1
hsa_circ_0006156	-1.28802515466667	8.04735958433333	-6.43947513026821	0.000212060407922296	0.0431056958353718	1.16483574742353	FNDC3B	CLONE9
hsa_circ_0068697	1.64153894633333	9.39878798722222	5.08388203550595	0.000986982028881619	0.0170913567337526	-0.537790137268738	DLG1	CLONE1
hsa_circ_0068697	1.5187869854	9.8670202175	4.82901471788195	0.0021217599182449	0.0139391839761549	-1.18992165396045	DLG1	GSE113153
hsa_circ_0001278	1.1470168804	7.8347930472	3.28018057646635	0.0142584165614982	0.0418242274787193	-3.19995008788311	STT3B	GSE113153
hsa_circ_0001278	0.688429452000001	5.64692898966667	5.71456122326978	0.000468491135769932	0.0116180253864567	0.238473374103441	STT3B	CLONE1
hsa_circ_0003602	1.1235659096	6.061055123	4.84093571533144	0.00209374599770953	0.0138468444130915	-1.17586642729892	SMARCC1	GSE113153
hsa_circ_0003602	0.741604984	6.28001052111111	5.4523878679402	0.00063441380241892	0.0134854765804146	-0.077036154467458	SMARCC1	CLONE1
hsa_circ_0008639	1.2690973052	7.8326654944	3.69073269001166	0.00830943843472	0.0294187202662481	-2.63301437272062	SMARCC1	GSE113153
hsa_circ_0008639	0.617934208666666	6.51302010111111	4.58083369985806	0.00186137884124393	0.0241830537337111	-1.1999838903683	SMARCC1	CLONE1
hsa_circ_0065308	0.520550307666666	5.58790169822222	3.98885403906465	0.00411839903783294	0.0382333200876651	-2.0278454147178	SMARCC1	CLONE1
hsa_circ_0065308	1.2028935354	6.9111644705	8.0566258002642	0.000107603161943429	0.00666237182263348	1.90864795453212	SMARCC1	GSE113153
hsa_circ_0066536	1.74686507633334	10.0457271172222	7.82838127759877	5.47904027291427e-05	0.00404992393506246	2.44379199413849	EIF4E3	CLONE1
hsa_circ_0066536	0.745505900000001	11.452770138	4.44474611977248	0.00329231558218104	0.0173744928796691	-1.65476907330768	EIF4E3	GSE113153
hsa_circ_0005965	0.787561836000001	6.50433476922222	3.66490175556265	0.00649973229771232	0.0495025557158507	-2.50162644431895	PAPSS1	CLONE1
hsa_circ_0005965	0.868259148800001	6.4876943448	4.3248209071005	0.0037928733284105	0.0186854915925654	-1.80454146841218	PAPSS1	GSE113153
hsa_circ_0006935	0.709674702666667	6.39186728933333	6.1233463471499	0.000297248044614838	0.00926597179331301	0.710640029544969	PAPSS1	CLONE1
hsa_circ_0006935	0.859869930200002	7.0299372547	3.52306604676812	0.0103285270673673	0.0337847124027095	-2.86188909803094	PAPSS1	GSE113153
hsa_circ_0070616	1.3746189948	7.2319169472	3.49295376028168	0.0107447562654911	0.0346156319325651	-2.90339612428354	PAPSS1	GSE113153
hsa_circ_0070616	0.829385701666666	6.00384945144444	6.45757582478994	0.000208074103690001	0.00782455318306954	1.07942989665417	PAPSS1	CLONE1
hsa_circ_0001439	1.6108822166	10.1353436051	6.837927848264	0.000291568813801279	0.00733871646612542	0.890362450210789	SCLT1	GSE113153
hsa_circ_0001439	1.38814762933333	6.22867312622222	6.18314061746186	0.000278598357745299	0.00894172426487131	0.777736585760812	SCLT1	CLONE1
hsa_circ_0001440	1.06695824766667	6.65117314877778	7.3173460501241	8.80946128868181e-05	0.00493988010308439	1.96147602295868	SCLT1	CLONE1
hsa_circ_0001440	1.406987691	9.7874336485	7.4482536219314	0.000174086149477021	0.00701799297258364	1.42029139456485	SCLT1	GSE113153
hsa_circ_0009006	1.517527008	11.455013718	7.57208880995014	0.000157444706902331	0.00689930730399921	1.52279548885482	LDB2	GSE113153
hsa_circ_0009006	0.662469396666662	11.1867708677778	3.80625584273634	0.00531648417847025	0.0439601153638425	-2.29322396546982	LDB2	CLONE1
hsa_circ_0068851	0.930870147599999	8.3520832092	5.12624934414804	0.00153226895005137	0.0121198565610996	-0.845953025960855	SLBP	GSE113153
hsa_circ_0068851	0.886511514666666	6.89985678533333	3.91865110623544	0.00454063001654776	0.040459294129184	-2.12934622407046	SLBP	CLONE1
hsa_circ_0003534	1.19642631	11.0527999988889	7.80739739563578	5.58420282144752e-05	0.0193140294527889	2.42192193958295	SDAD1	CLONE9
hsa_circ_0003534	1.28164085666667	11.0527999988889	8.3634732894496	3.41929035344621e-05	0.00299861482770657	2.91831216320427	SDAD1	CLONE1
hsa_circ_0073647	2.1668505788	10.6185126886	6.46412590561193	0.000407161544137318	0.00775466411779011	0.54423418406525	SEMA6A	GSE113153
hsa_circ_0073647	2.68548295866666	10.8301190004444	3.86487894000333	0.00489545733827384	0.0419727392350948	-2.20754065506935	SEMA6A	CLONE1
hsa_circ_0074559	-2.5084680226	11.3125140327	-4.71429996226598	0.00241373347507772	0.0148181180952233	-1.32629402940531	DCTN4	GSE113153
hsa_circ_0074559	-0.536493129333333	8.24506206677778	-4.32874920846923	0.00259388592133079	0.0289571452338953	-1.54622918483833	DCTN4	CLONE1
hsa_circ_0074598	-1.3307981576	6.801755485	-7.00586664382595	0.000252104008260804	0.00722724949233205	1.04040799849053	ANXA6	GSE113153
hsa_circ_0074598	-0.879629897	6.76953817211111	-6.49892466761603	0.000199275173302577	0.00771558676949701	1.12400908384448	ANXA6	CLONE1
hsa_circ_0001549	-3.1255047678	11.0801153121	-4.81209862178066	0.00216223110174739	0.0140266263276636	-1.20990380200322	FABP6	GSE113153
hsa_circ_0001549	-3.11684336366666	10.6047370187778	-5.73284624819585	0.00045884415211186	0.0115683265947168	0.260103602140562	FABP6	CLONE1
hsa_circ_0074854	0.9935908026	9.3055641117	3.33867160929858	0.0131829026769763	0.0397054489642255	-3.11787779681152	MAT2B	GSE113153
hsa_circ_0074854	1.71910131733333	8.91314477955556	5.38219347102063	0.000689138321189669	0.0141264905043755	-0.163232844207064	MAT2B	CLONE1
hsa_circ_0075320	-1.88733728566666	7.75868297544444	-12.0357065747601	2.33722131430097e-06	0.00142526677272716	5.50377013702754	SQSTM1	CLONE1
hsa_circ_0075320	-1.23454744	7.75868297544444	-7.87281152833933	5.26356767900157e-05	0.0193140294527889	2.47626336482421	SQSTM1	CLONE9
hsa_circ_0075329	-0.465293001000001	6.68171171255556	-3.67807084978651	0.00637842411359321	0.0489263239593781	-2.48210653431155	TBC1D9B	CLONE1
hsa_circ_0075329	-0.755136932200002	6.9869364815	-3.52763676866259	0.0102668933478586	0.0336626056914718	-2.85559923457136	TBC1D9B	GSE113153
hsa_circ_0075386	-0.516693619333331	5.94299698144444	-4.11314018985417	0.00347099423574919	0.0345224166750304	-1.84982195771812	GNB2L1	CLONE1
hsa_circ_0075386	-1.128587815	7.6226221581	-5.43776528978714	0.00110342977063976	0.0105041273534342	-0.499703474370323	GNB2L1	GSE113153
hsa_circ_0071649	0.828626948399998	10.2837453798	4.51102798241394	0.00304736972881783	0.0167187867294178	-1.57295111755043	CEP72	GSE113153
hsa_circ_0071649	0.721522821666667	9.70036333933333	4.73624480533317	0.00152409542311642	0.0215828723415775	-0.991296804272948	CEP72	CLONE1
hsa_circ_0001492	0.785970411	5.88165763566667	4.77309534137644	0.00145428669505167	0.0211783213188346	-0.942351975364399	ERBB2IP	CLONE1
hsa_circ_0001492	1.311460927	8.3916369661	4.67760682403644	0.00251635391584903	0.015088142914367	-1.37034422003777	ERBB2IP	GSE113153
hsa_circ_0072904	1.3923286336	6.9765277114	6.36582976990548	0.000445617470448627	0.00798314534237371	0.450334300079708	MCCC2	GSE113153
hsa_circ_0072904	0.62250168	6.32675324333333	5.63317020690091	0.000514226335193353	0.0121779280400038	0.141602616583916	MCCC2	CLONE1
hsa_circ_0002490	0.629863534333335	6.63473434388889	4.62677317648504	0.00175392043670372	0.0234103990436638	-1.13791457643065	FCHO2	CLONE1
hsa_circ_0002490	2.0072910956	10.6060265122	4.03977365632679	0.0053557099147048	0.0226885432713356	-2.16946344556293	FCHO2	GSE113153
hsa_circ_0004368	0.635675066	6.190631927	4.9305447954623	0.0011929249712496	0.0192348678988499	-0.735557284953619	REPS1	CLONE1
hsa_circ_0004368	0.896169454799997	9.0101578686	3.71011954594096	0.00810525538401245	0.0288856282633611	-2.60680178615815	REPS1	GSE113153
hsa_circ_0001646	-1.0115417116	6.8348636008	-4.12217533899811	0.00484119540060344	0.0213762019623578	-2.06268807869078	UTRN	GSE113153
