Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	experiment
BRSK2	2.08652959910442	2.14193252069962	6.21194845034114	1.8477136864437e-05	0.000633398067647727	3.14234779725459	LNCaP_clone9
TRIM13	-1.06460946890488	4.76350647655576	-6.32792279483728	1.51017781390072e-05	0.000544444466654853	2.93358290804949	LNCaP_clone9
SAMD5	3.05681923062918	0.534320908111811	5.85733964219603	3.46343928425381e-05	0.000995300744233808	2.54401860343865	LNCaP_clone9
APOE	3.27989644791665	1.42483079923316	5.73144355439149	4.34702623286311e-05	0.00115237298828273	2.33557830799606	LNCaP_clone9
CACNA2D2	1.92863398144274	3.43941253542393	5.49735842976242	6.67069846705945e-05	0.00159365727760982	1.73230552499424	LNCaP_clone9
CDADC1	-1.26146675493506	3.27065410513747	-5.20023044865084	0.000116093832876452	0.00241752411386904	1.15261230953108	LNCaP_clone9
BACE2	2.87428583661828	2.18199359033503	5.07540422267177	0.000147022895515128	0.00288098797503802	1.15096734699856	LNCaP_clone9
CDKN2A	0.960757095782255	5.10826958918212	5.19583690813706	0.000117059025191998	0.00243036833255766	0.786909759716059	LNCaP_clone9
LAMA3	-0.765863869366848	6.03368891415722	-5.24765009389026	0.000106186358934569	0.00225840256075473	0.677853572383148	LNCaP_clone9
SCAF4	0.777846789155244	5.47211400519151	5.13445636776131	0.00013144738091503	0.00266176176854354	0.575238716533446	LNCaP_clone9
CYP11A1	-3.47455049450507	-1.97989970340177	-4.71018729905201	0.000296667885626652	0.00468755417923335	0.513737631964762	LNCaP_clone9
GIT1	0.776041144126156	6.64762669845834	5.09831712341923	0.000140764178352975	0.00279365834478052	0.392025821990743	LNCaP_clone9
SMYD5	0.72794291991458	5.50459637468685	5.00857176594633	0.000166976072010254	0.00313546454466631	0.342790005384074	LNCaP_clone9
SPR	0.683248832911488	5.80421957901279	4.87534145026164	0.000215547555103009	0.00373580060720147	0.051969277606096	LNCaP_clone9
ELAVL2	2.35667304629301	0.62377817163982	4.43180958642583	0.000511763491853517	0.00681807741719728	0.0425789269256649	LNCaP_clone9
NDUFA10	0.656859448338035	7.15616161452623	4.86308745410913	0.000220693125695283	0.00379200799224211	-0.10160566877915	LNCaP_clone9
MGAT5B	3.08140408839402	1.46624185697097	4.33956965379718	0.00061416815621392	0.00773270890631633	-0.174091478004106	LNCaP_clone9
ZNF354C	-1.41807318777031	2.01697211946577	-4.41175997906882	0.00053242469201012	0.00696923735757866	-0.199658930307005	LNCaP_clone9
ASIC3	2.61780220304133	0.56562580143924	4.25300304727392	0.00072936506578717	0.00868268037360289	-0.279749806541175	LNCaP_clone9
SLC35G1	-1.06005064764349	3.37149750168245	-4.2776349147045	0.000694499658567513	0.00841847023139352	-0.650397908651914	LNCaP_clone9
ADGRD1	-1.30839409719483	1.68082238742155	-4.15221671171716	0.00089170517167907	0.0100374684607917	-0.693510683838747	LNCaP_clone9
FABP5	1.87428797532102	1.25434522067404	3.97949135475859	0.00126063774605716	0.0127154246263827	-0.829932238126498	LNCaP_clone9
SYT7	0.699324427323744	6.85670845500866	4.48115084161132	0.000464346026838343	0.00641441164994907	-0.863577865043892	LNCaP_clone9
CKMT1A	0.982645211305131	3.69458432037668	4.09672050101956	0.000996392680445094	0.0108586572903238	-1.09370827692952	LNCaP_clone9
FBXO6	0.993650401407136	3.68069681459358	4.04720525022003	0.00110034611959472	0.0115602628468265	-1.19381607042304	LNCaP_clone9
ME1	-0.654757902381112	6.70316964624197	-4.30007682192176	0.000664218200137924	0.00814338517427445	-1.22900615241131	LNCaP_clone9
ATP1B3	-0.555779975136335	6.75574065777933	-4.27457415145668	0.000698737664238723	0.00845929589115239	-1.26998977525632	LNCaP_clone9
ZNF251	0.810726007770089	4.26247298391015	4.09603382359725	0.000997763664434854	0.0108586572903238	-1.28439609963082	LNCaP_clone9
PPP1R14C	-1.60923385366568	1.05105878346417	-3.79715584188367	0.00182069586699638	0.0162108160410552	-1.38881505020293	LNCaP_clone9
REG4	2.05093544785862	0.364116485424994	3.52328610424844	0.00317121957324261	0.0235470226108999	-1.64476214367569	LNCaP_clone9
ZNF467	0.672375235862625	4.97307116060528	3.9168085381016	0.00143014254391207	0.0138181085683249	-1.78455322102723	LNCaP_clone9
PRMT9	-0.661914160298216	4.38518371799238	-3.85751958877956	0.00161174227055028	0.014951481488509	-1.80593451710137	LNCaP_clone9
PLK2	-0.713965661369337	3.91084839770897	-3.78886571932665	0.00185146006664372	0.0163905906407444	-1.89725575406222	LNCaP_clone9
PACSIN1	0.907357959468724	5.08956177078423	3.80689336847596	0.00178522013198618	0.016011853835537	-1.92434612305851	LNCaP_clone9
BHLHE40	-0.880108283338504	3.59709040654302	-3.79274888663131	0.0018369849094076	0.0162934605569325	-1.94756079417284	LNCaP_clone9
HBQ1	1.40502939433397	1.45833749883615	3.42316723455521	0.00388607235488171	0.0271635678834216	-1.95869900328466	LNCaP_clone9
ZNF665	-1.44991281535044	1.05520956215073	-3.35572114469832	0.00445650257513249	0.0299504450521428	-2.10039081784194	LNCaP_clone9
RFXAP	-0.956678721554978	3.62578365243842	-3.5763627807345	0.00284739503981801	0.0217562188365503	-2.16423374737801	LNCaP_clone9
FBXO24	1.72025202831262	0.620607096121201	3.26653280757343	0.0053410610796834	0.0333117944495945	-2.16831938039897	LNCaP_clone9
ABCA12	-1.06043759435349	1.46291644641428	-3.40941715624965	0.00399611359438373	0.027710624686303	-2.20428675561384	LNCaP_clone9
TTC31	0.646220338463001	4.88058732233485	3.64454619254516	0.00247968522259457	0.0199518847898728	-2.25878755324227	LNCaP_clone9
B4GALT1	-0.474888388416494	7.56498683412449	-3.79434656466933	0.00183106258551319	0.0162616073794272	-2.28330255022408	LNCaP_clone9
TMEM164	-0.584206234278708	5.98078010744192	-3.71894883261228	0.00213274720159716	0.018020457513473	-2.2882101573061	LNCaP_clone9
EPHB3	0.777414989766465	4.6729345886943	3.57548174298148	0.00285248924071392	0.0217832128551947	-2.33780047318428	LNCaP_clone9
NPTXR	0.754101144318221	5.89955779026554	3.67174759514053	0.00234669098130402	0.0192326585447669	-2.37716786647241	LNCaP_clone9
ARL8A	0.534093710092387	5.51584542733605	3.66129757548758	0.00239691148954091	0.0194881754674095	-2.38843599020252	LNCaP_clone9
NPAS2	1.33714261767035	2.77793776957459	3.32643307180989	0.0047295642155677	0.0310380432434621	-2.42999852209165	LNCaP_clone9
INSM2	2.22032527305526	-1.39606178616205	3.02879744876022	0.0086445776812047	0.046192703105388	-2.44831942859448	LNCaP_clone9
CACNB3	0.604742521477148	5.06271787658538	3.51906545718292	0.00319850533337654	0.0236489382147692	-2.50689306572134	LNCaP_clone9
SNX19	-0.455825769943139	6.94118764384632	-3.62746737355915	0.00256704323796752	0.0203728027622997	-2.5911085568447	LNCaP_clone9
SRCIN1	0.671560437346042	4.34607592174935	3.3929038595696	0.00413239511645641	0.0283457112412979	-2.711467946193	LNCaP_clone9
IRF2BP1	0.569214871723658	5.75809923035033	3.46951987381921	0.00353697779841861	0.0252806937723035	-2.74648766050605	LNCaP_clone9
INPP5E	0.621655156482603	4.52988242842617	3.38390301050336	0.004208623982866	0.0287414203665915	-2.74816573253563	LNCaP_clone9
BAD	0.49480301412875	5.81250866227903	3.4623934954678	0.00358853119680173	0.0255314570411921	-2.81591609323386	LNCaP_clone9
SRRD	-0.70299357361575	4.1354664947878	-3.27204311257203	0.0052816660297205	0.0331041349715455	-2.87726359447221	LNCaP_clone9
TYW3	-0.472029388276748	5.99109781471617	-3.40712448087866	0.00401476258832157	0.027789012385883	-2.95387590297136	LNCaP_clone9
CNTROB	0.48461506531733	5.99731239828141	3.39605841702912	0.00410600680237998	0.0282341088747193	-2.95760439353456	LNCaP_clone9
PGK1	-0.422922399370625	9.19556606249438	-3.42117508996538	0.00390182560772116	0.0272600254776794	-3.08615062861234	LNCaP_clone9
CCNT2	-0.56129978443155	5.32682493280256	-3.27445776242281	0.00525584631677207	0.0330313368520738	-3.13945039749393	LNCaP_clone9
MAST1	0.789721436677609	3.29206399817983	3.01817242004325	0.00883207196021814	0.0468714598664753	-3.14091313493215	LNCaP_clone9
TSPAN1	0.918468439000884	5.86022580644739	3.29423908646172	0.00504900246083964	0.0321594800474147	-3.14885908642434	LNCaP_clone9
SLC25A37	0.50989179506389	5.85240833053886	3.29156060344008	0.00507652836880937	0.0322971836760731	-3.16617450810734	LNCaP_clone9
IBA57	0.607520382053218	5.53597919030501	3.22411176105782	0.00582111462557895	0.0354810796225764	-3.23355288770107	LNCaP_clone9
SIX4	0.567143149041645	4.58683987729615	3.11931246674985	0.00719855683993184	0.0409935775635629	-3.32303790550827	LNCaP_clone9
PCDH1	0.54473988825622	5.51453926720521	3.1963102622565	0.00615873801458627	0.0369736285626109	-3.32900267728053	LNCaP_clone9
UBE2S	0.549250993403809	7.57859236551047	3.25127512195525	0.00550901215347657	0.0340497113210396	-3.34887328125743	LNCaP_clone9
ARHGAP10	-0.582987993564949	3.80624125725408	-2.98986009298958	0.00935145233729914	0.0485927236536304	-3.50215078782858	LNCaP_clone9
KIF21A	0.462191853222086	6.0417331754563	3.00794466698806	0.0090163359791844	0.0475274747848019	-3.69718110915088	LNCaP_clone9
ARF5	0.29399145973014	6.46348777039499	2.83718479656193	0.0134831661344941	0.0397205469773066	-4.56612617599493	GSE88752_secondary
FBXL3	-0.525262480529237	6.16250225180106	-4.29765109115531	0.000784116098283141	0.00410203212444016	-1.70523548696902	GSE88752_secondary
TRAPPC6A	0.386346280348589	4.1264181307203	2.95554407699134	0.0106989871929118	0.033109210809737	-4.07405539789754	GSE88752_secondary
CACNA2D2	2.29008759453876	2.1529926646941	9.02068197752449	4.11843096711473e-07	1.29016046147796e-05	6.67119717140344	GSE88752_secondary
SYT7	0.45759880815121	7.09047803443794	2.73082916509213	0.0165838586432099	0.0468230338316582	-4.7893170263504	GSE88752_secondary
TMSB10	0.469334178118576	9.15302216956891	2.93863414278185	0.0110589852849138	0.0340039127787736	-4.48364029732669	GSE88752_secondary
NAV3	-0.983361160085357	2.01092225608926	-2.69785777990839	0.017679328137937	0.0493150658103714	-4.27412787306135	GSE88752_secondary
ARHGAP10	-0.52103506551599	4.33422344608924	-3.07462343510921	0.00847186236531326	0.0275518522703382	-4.0075892353137	GSE88752_secondary
LLGL2	0.264369654111045	5.62337963985468	2.76563987214982	0.0154991567323538	0.0443511542238326	-4.64283838455172	GSE88752_secondary
ZNF532	-0.749430826627613	5.70897472483877	-6.17786773438255	2.72526105043301e-05	0.000294506346554303	1.79335179746579	GSE88752_secondary
CRYBG3	-1.08829757573242	5.50539556734082	-9.11763220939739	3.63044518987479e-07	1.17958130166636e-05	6.36193535488482	GSE88752_secondary
IGSF9B	-0.675040904175633	-0.0702740484817087	-2.7532703435302	0.0158764118837664	0.0452138625478092	-3.97819849752531	GSE88752_secondary
NKAIN1	2.41951464091654	2.92080929007152	6.06105116803553	3.31139206679465e-05	0.000342130567171444	2.1578343549587	GSE88752_secondary
B4GALT1	-0.316943351232847	5.63811489136801	-3.42106213401205	0.00429035707906121	0.0158849691731706	-3.39245779179564	GSE88752_secondary
IPO11	-0.299260847044923	5.68534271509104	-2.77041191761915	0.0153559690926343	0.0440289628290624	-4.64726229855594	GSE88752_secondary
SULT2B1	-2.56453074611116	0.385106668339501	-8.27364433551591	1.12645182780905e-06	2.65764420628507e-05	5.72555598916838	GSE88752_secondary
NDUFB2	0.344756898288522	6.3090617433759	3.19374309203263	0.00670507984551448	0.0227873987359852	-3.88356134076264	GSE88752_secondary
ALKBH1	-0.685865351907849	3.49468397431163	-5.36631088893488	0.000109687216356608	0.000856561581672762	0.644757322132669	GSE88752_secondary
SIX4	0.925530995925031	5.69070515707955	6.37137105427823	1.98185725942111e-05	0.000229910477520137	2.17400076873644	GSE88752_secondary
EIF5	-0.253701173540565	8.52818524339383	-3.06467959479682	0.0086387685637824	0.0279719576073981	-4.2357930161445	GSE88752_secondary
SYT17	4.39320729284716	2.63680617684896	18.0354703026438	6.83785194824145e-11	4.91295729812584e-08	15.4483909764395	GSE88752_secondary
TMC5	1.96290761034099	4.73066639749508	6.05788200513345	3.32902674623123e-05	0.000343375521794948	1.93781389626933	GSE88752_secondary
STX10	0.327874947324935	5.37154999383137	4.16934434770764	0.00100184217774438	0.00497183218454052	-1.84945844186488	GSE88752_secondary
BBC3	0.646522464509639	2.92037478247193	4.07795809470819	0.00119401615422747	0.00572238966294403	-1.67582277087485	GSE88752_secondary
MAST1	1.45421649870684	1.05361931757468	6.0055689118648	3.63480447524178e-05	0.000365963482680105	2.06422797516806	GSE88752_secondary
BUD31	0.343696636485858	6.24684439841854	3.62203468685147	0.00289370235342075	0.0115024080875373	-3.02172561033121	GSE88752_secondary
FBXO24	0.878239293467084	1.15755956940725	4.35931146081434	0.000697421150720221	0.00373584812838289	-0.885784928623496	GSE88752_secondary
ZNF862	0.59755282109953	4.01101617436736	3.81232733598496	0.00199640558674303	0.00858570207158639	-2.47794066800033	GSE88752_secondary
PPP3CB	-0.271778435953618	5.13205105680474	-2.85226449681865	0.0130922826372121	0.0388779933246791	-4.43236861398007	GSE88752_secondary
TLX1	2.82796766528956	-2.80495851088823	5.17339043982611	0.000154773796772349	0.00112632234141353	1.18625459305496	GSE88752_secondary
PBLD	0.588756405407293	3.42944247970081	4.0766690172406	0.00119698182430407	0.00573323361656683	-1.86239719476847	GSE88752_secondary
GIT1	0.397540460518754	5.66513882242882	4.16810477594648	0.00100422448599746	0.00497787160167435	-1.88225267324527	GSE88752_secondary
PEX12	-0.384148831546042	3.61928087261685	-3.57153919439373	0.00319423762889599	0.012462117942116	-2.86409387681383	GSE88752_secondary
TMEM109	-0.549113791714992	6.2013221978243	-3.67029695054252	0.00263321737131739	0.0106751112189977	-2.95019635251717	GSE88752_secondary
ASIC1	0.629433051872168	2.24154217065368	4.22392273914262	0.000902496808375851	0.00457531846533849	-1.24949104745971	GSE88752_secondary
ACRBP	1.77825964722648	-1.58915811086696	3.05850117161679	0.00874411177724392	0.0282159639596478	-3.05309648437223	GSE88752_secondary
TMEM14C	-0.372937424761604	6.29560166059852	-3.59622407697705	0.00304356657047199	0.0119704532615799	-3.0838971714869	GSE88752_secondary
ASCC3	-0.60214254858919	7.24703828888425	-6.1996450233338	2.62861619833938e-05	0.000286721907751098	1.77310271723888	GSE88752_secondary
TTC31	0.285309316895875	3.71302606467958	2.8413733328831	0.0133734598876678	0.0395020004360352	-4.18045638634826	GSE88752_secondary
SPR	0.544099626279931	5.21578604423015	3.71986293350145	0.00239038400932644	0.00991071600952055	-2.72129880822451	GSE88752_secondary
FBXO6	0.814701269872923	3.47229871852728	4.99816167228459	0.000212515797506998	0.00145009799095009	0.0297592470559582	GSE88752_secondary
GALE	-1.15250831576245	5.87667706494283	-8.5631785682303	7.57074538525549e-07	1.9916758773727e-05	5.58046376249299	GSE88752_secondary
FBXL5	-0.534418800755103	6.83247853804905	-4.45081466055601	0.000586549976539563	0.00324672663484546	-1.44247596239796	GSE88752_secondary
PIGZ	1.52234418303618	0.961067293138884	3.88500643011569	0.00173355421969827	0.0076835394092641	-1.62325559655404	GSE88752_secondary
SNX19	-0.400406438184742	6.6096999432422	-3.05029806217844	0.00888594742794616	0.0285831698359362	-4.17477823166375	GSE88752_secondary
DUSP4	-2.06579770469947	3.94077308295695	-6.77915270511366	1.0300352082027e-05	0.000140472917524455	2.94172257697797	GSE88752_secondary
TNFRSF10B	-0.8718020869403	6.01633910251537	-7.98715757765288	1.68514020585659e-06	3.54965552745299e-05	4.68089993732697	GSE88752_secondary
FMOD	1.89793317159773	4.1122641695005	5.81241170258099	5.04459228567792e-05	0.000465915420390321	1.44672499959606	GSE88752_secondary
PACSIN1	0.846977574994326	3.06545677657754	7.04276933240141	6.82807543290927e-06	0.000101368746081043	3.57223923121841	GSE88752_secondary
GOT2	-0.605435143016667	7.82843780296135	-4.51821866077264	0.000516622514682446	0.00294219889297503	-1.35521063495171	GSE88752_secondary
CITED1	-1.66116373679317	0.219849900559355	-4.32748389513138	0.000740865560555913	0.0039199863331663	-0.771052890499281	GSE88752_secondary
EPS15L1	-0.495822582536842	4.87363849551214	-4.55541565119818	0.000481775039565099	0.00278273880878417	-1.08396982227259	GSE88752_secondary
ZNF331	-0.407326251622235	4.51587725636734	-4.07210248322751	0.00120754846599077	0.00577028921268169	-2.00315094269328	GSE88752_secondary
AOC3	-1.66830365004508	-1.7039487145649	-5.57067591394775	7.65844924096058e-05	0.000644805674250403	1.67177841916337	GSE88752_secondary
ANGPTL3	3.70249618901136	-4.66027631417038	4.38254956890368	0.000667364036626389	0.00360574494071631	-0.189727908695415	GSE88752_secondary
MKRN1	0.37603843419164	6.95207331444037	5.2284875689616	0.000140206236702967	0.00104042638373515	0.0345934803294501	GSE88752_secondary
CATSPERB	0.557864427060482	0.938306765644281	3.07928097817783	0.0083947905678827	0.0273411802494433	-3.38705121712508	GSE88752_secondary
TTC9	1.86506661405682	3.04863551887539	9.4828773033848	2.27730471437593e-07	8.38247458355649e-06	7.26609006927857	GSE88752_secondary
IL15RA	-0.84266366873099	1.04142935149209	-3.64928437239578	0.00274357578496112	0.011014935303787	-2.0704157278882	GSE88752_secondary
DSC3	-6.07058984487656	3.13607945177517	-15.2192074636811	6.21897754218607e-10	1.55802726755314e-07	13.2605563995229	GSE88752_secondary
ETS1	-1.06412981279467	0.539464535831158	-4.09020652435139	0.00116620980598326	0.00561442131310242	-1.35774264384733	GSE88752_secondary
TMED7	-0.228064757339853	7.12315881509264	-2.86247492311958	0.0128339563848166	0.0382688088861575	-4.57460988512167	GSE88752_secondary
SMYD5	0.323336774646431	4.87183009062241	2.92814875863377	0.0112881844252795	0.0345480010193756	-4.22136474426769	GSE88752_secondary
MPHOSPH6	-0.415181683104993	5.59444215268437	-2.8999431156031	0.0119282200015528	0.0361272382468421	-4.39675924624338	GSE88752_secondary
POLR1E	-0.34978873409631	5.62928928077981	-3.55187579228762	0.00331963809428071	0.0128876968604684	-3.11513775880136	GSE88752_secondary
SLCO5A1	0.458876364409269	4.13990392760461	3.22055140919903	0.00636109685340893	0.0218520914933309	-3.62422240345403	GSE88752_secondary
HERC5	-1.86982142700522	1.29696291997383	-3.56962473380406	0.00320623354031457	0.0125049752586221	-2.47195760771685	GSE88752_secondary
FAM222A	1.07758975807498	2.73675002908434	5.24937091940364	0.000135064672414097	0.00100962183785008	0.618526202216251	GSE88752_secondary
MINK1	-0.274890128709307	5.84140623477854	-2.88586734710989	0.0122608577106654	0.0369335317346885	-4.41551610935879	GSE88752_secondary
CREG1	-0.508774403730691	6.00393333785253	-4.66098246934542	0.000395502131431772	0.00238568913895703	-0.981737037324315	GSE88752_secondary
VPS54	0.292050317210673	5.91028837635287	3.02240380738966	0.00938553035051805	0.0298444286284019	-4.17239741100406	GSE88752_secondary
PLK2	-1.01919542918171	6.52185455438044	-5.8351945193302	4.85198354324053e-05	0.000452961552445685	1.17031994578162	GSE88752_secondary
PLA2G7	3.62629936852013	4.86776772053683	8.09263263061298	1.45125669455723e-06	3.17588965018221e-05	5.03762202700539	GSE88752_secondary
SLC22A3	-6.06043496207544	-0.806133151240375	-4.68558811867627	0.000377795777470705	0.0023029678637599	-0.332040586224457	GSE88752_secondary
CCDC120	0.544931717222984	2.94847264079322	3.95363331996993	0.00151773887321249	0.00690717992411028	-1.98615283592888	GSE88752_secondary
RGS20	1.99841379739136	-4.25773727068991	2.92431140123747	0.0113732302157237	0.0347821813072372	-2.82077572249172	GSE88752_secondary
INPP5E	0.526399933627311	3.62491390017999	3.31639388577091	0.00526935555128672	0.0187111832972106	-3.28067172317021	GSE88752_secondary
HABP2	3.83429647270568	-4.3020047905667	6.04169131693983	3.42066986838719e-05	0.000350314395144249	2.55079226039565	GSE88752_secondary
PDCD4	-0.987738716369135	7.90759851101903	-9.72884185424802	1.67616683815083e-07	6.88072111781849e-06	7.0659376361995	GSE88752_secondary
RPIA	0.570197577931817	4.28491746853	5.39127584167566	0.000104945624194532	0.000829596006960718	0.601716972443796	GSE88752_secondary
RRAGA	-0.256257944043043	6.26806593727212	-2.8948033374033	0.0120486406183651	0.0364243224229484	-4.45133723853175	GSE88752_secondary
ZDHHC5	-0.383729192352096	6.83554996047332	-4.23006960325911	0.000891960424630042	0.00453317485438276	-1.86722507088813	GSE88752_secondary
SLC13A3	1.46815870171677	2.60527722074575	9.41956203700389	2.46664922990294e-07	8.87485883217726e-06	7.22817125135883	GSE88752_secondary
PPP1R9A	0.729782517636031	5.33889652083439	3.54713963624629	0.00335057836677447	0.0129892648267318	-3.06438259303274	GSE88752_secondary
MRPL10	-0.260703646215839	5.65841900075408	-2.73335787660977	0.0165026297566632	0.046621201029519	-4.70182235663068	GSE88752_secondary
IL6R	-0.397438692681343	4.34954116381463	-3.89663050663978	0.00169490961481053	0.00754780827010454	-2.44356768052178	GSE88752_secondary
U2AF1L4	0.582299088858005	0.336182779660541	2.8929052525992	0.0120934129722538	0.0365190621796052	-3.57879141179332	GSE88752_secondary
HENMT1	1.44277078749348	3.2254509558795	6.19033514108567	2.66948417182289e-05	0.000290015984670598	2.05617798875085	GSE88752_secondary
INHBB	1.36790393635461	3.51627898025756	5.87402953260696	4.54122206312011e-05	0.0004288133500436	1.59811414731182	GSE88752_secondary
HEYL	4.32627013648756	-3.47770385427243	7.29945332129282	4.61597955399646e-06	7.52185907138653e-05	4.4760824079373	GSE88752_secondary
UBLCP1	-0.436639746065657	4.64134472002618	-5.35802525117691	0.000111309875893474	0.000866191928629049	0.455888427839807	GSE88752_secondary
GALNT10	0.673725275083588	6.41910769963661	5.73761190889233	5.7352715485095e-05	0.000513520289641861	0.990840084580933	GSE88752_secondary
FABP5	1.91267918511839	3.50190401343951	4.60311294157327	0.000440610699830663	0.00259134167837909	-0.454923177077488	GSE88752_secondary
CTHRC1	2.83516668719809	-4.0752746954037	5.32169410742622	0.000118726204450672	0.000910581604416971	1.42740748593993	GSE88752_secondary
GJB2	1.79823102701793	1.22229856256511	5.5741473891877	7.61223505449927e-05	0.000641767549425842	1.47099216045025	GSE88752_secondary
ZNF22	2.75641437294969	3.15268361066189	5.91440141387608	4.24018787683525e-05	0.000408909880152351	1.89695631598546	GSE88752_secondary
TMEM63C	0.695426710370261	1.34970715700633	4.39913677473585	0.000646727893865457	0.00351540649884743	-1.02511836391061	GSE88752_secondary
RNF214	-0.354368435159921	4.48966005373548	-3.93622288445795	0.00156975146864561	0.00709899065284354	-2.23358051786084	GSE88752_secondary
CACNB3	0.461438096727061	4.83593899226889	3.34760060060376	0.00495605521866593	0.0178132579667813	-3.35233440710335	GSE88752_secondary
C2orf68	0.357757217169873	5.27468385332811	3.70714415058759	0.00245044124248715	0.0100981127570643	-2.79386506010369	GSE88752_secondary
UBE2E3	1.29450517328753	7.31558979936328	10.0770161199208	1.09711010559952e-07	5.17559627328081e-06	7.51950491016476	GSE88752_secondary
ZNF282	0.251056214927791	5.28074245291156	2.84336839790123	0.0133215135581149	0.0393675746724047	-4.46945420540627	GSE88752_secondary
PGAM1	-0.506951697350631	9.15038685665023	-5.45614768877523	9.35981196521976e-05	0.000758519905733908	0.359301033040982	GSE88752_secondary
ZIK1	-2.41312876057182	3.85649348442403	-17.3016834081642	1.17701374733788e-10	6.29550849427992e-08	14.8847673239803	GSE88752_secondary
TRIB1	0.627283671363656	5.87816790999014	3.25574687252621	0.00593611211632277	0.0206766684279546	-3.68607444996245	GSE88752_secondary
NET1	0.676338430045527	8.22288841453796	5.74241632403129	5.68806332723944e-05	0.000510694155465101	0.926990221958878	GSE88752_secondary
CTU2	0.554953662389467	4.10879996387038	4.3330326075086	0.000733095836349012	0.00388809740354832	-1.36137924522991	GSE88752_secondary
AKIRIN1	-0.355961829721061	6.83068096589128	-3.58242545348168	0.00312688217430038	0.0122403678842293	-3.1400668416967	GSE88752_secondary
BRSK2	1.39528374854733	-0.0105116584014274	3.35053037613227	0.00492761875473818	0.0177371076141569	-2.6462465783364	GSE88752_secondary
CCDC14	0.6028311081576	6.00147314974695	7.1026224852602	6.22752784851366e-06	9.47529206105318e-05	3.33593808476723	GSE88752_secondary
CABP4	0.904779863205575	3.18499486595868	7.25345708177373	4.94833702748837e-06	7.95440300358281e-05	3.95990058460042	GSE88752_secondary
EFCAB13	3.37333585928604	1.03875035764889	7.76307932793222	2.32504331673322e-06	4.47205265622601e-05	5.06025175594255	GSE88752_secondary
ZNF48	0.301274164222042	4.47453439141577	2.78811498397412	0.0148359916938041	0.0428089836986215	-4.43278207598	GSE88752_secondary
ZNF467	1.14048627539996	3.83550217257638	9.39526455209596	2.54369497051723e-07	9.05881239427578e-06	6.9803407376211	GSE88752_secondary
SLC2A4	-1.01880304252328	0.067055107152508	-4.3515600288712	0.00070775430347484	0.00377994254285428	-0.990265017879628	GSE88752_secondary
BACE2	0.646464976042544	5.41361669474732	2.80587060119479	0.0143317889261488	0.0416438892953867	-4.50222635057948	GSE88752_secondary
RWDD4	0.325755054152699	5.73346040335588	3.23790092827733	0.00614793146924545	0.0212691305608822	-3.74024759374218	GSE88752_secondary
EPHB3	0.570048261175661	5.51487924262535	4.18034160182326	0.000980958958835932	0.00489342119881351	-1.7800776507513	GSE88752_secondary
NDN	-0.975227443189638	-0.640253454484576	-6.28619360505577	2.27870950636115e-05	0.000256090522657933	2.25665563884934	GSE88752_secondary
SERHL2	1.21021199786075	1.00453852299318	2.93961047001387	0.0110378788604204	0.0339432810707698	-3.57378497836456	GSE88752_secondary
SETD3	-0.854557792888005	6.26869885323607	-11.3826565433923	2.46549425207969e-08	1.80062036929498e-06	9.15839255421589	GSE88752_secondary
FOXL2	1.49873034015567	-2.34843487224095	2.7143760861735	0.0171219761714508	0.0480672712576839	-3.71417119407189	GSE88752_secondary
JAG2	-0.812087678187654	5.00604134307224	-5.80801777146651	5.08265157806693e-05	0.00046889952303539	1.23212441821888	GSE88752_secondary
GSAP	2.19891181377343	3.80731692412692	11.9105959744288	1.40239277119727e-08	1.21240076113472e-06	10.0503264893587	GSE88752_secondary
ZFP28	-0.949725850911899	3.46535568609731	-6.20162901152785	2.61999227017574e-05	0.000286036282383399	2.07270703014397	GSE88752_secondary
FBXL22	-1.31720885509455	1.72226763423745	-9.02448180115591	4.0980471625998e-07	1.28542079333547e-05	6.65095230414761	GSE88752_secondary
ZNF251	0.42768161426848	3.51820577137235	3.49986206305708	0.00367585429106346	0.0139687433961115	-3.03382466750093	GSE88752_secondary
PEG3	-8.43549211178449	-0.669128127092769	-10.740259889275	5.04644408339263e-08	2.89943127029281e-06	8.83497592094109	GSE88752_secondary
PPP1R14C	-6.15724281941378	-2.14693361644501	-10.5208197825931	6.496755066625e-08	3.4781096161936e-06	8.66273231176045	GSE88752_secondary
SCAMP5	1.11602696430506	3.11847427432732	4.77931477118405	0.000317525135167585	0.00200479224697036	-0.373487409006891	GSE88752_secondary
PPP1R11	-0.35142459856336	5.04490635817987	-4.48118465002056	0.000553907447291258	0.00310183099231584	-1.18217035123096	GSE88752_secondary
TBC1D8	0.378653245238729	5.008570355242	2.80636688514049	0.0143179398544874	0.0416085896757202	-4.54807577792432	GSE88752_secondary
TRIM13	-0.516058675014258	5.65385423870052	-4.55481349359579	0.000482319393096768	0.00278443281536232	-1.15605914007178	GSE88752_secondary
FOXL2NB	1.71832951838408	-2.55118066932082	4.87906630310655	0.000264219542111135	0.00172983551439417	0.4420683710576	GSE88752_secondary
EBF2	0.854813301603427	1.13426356438314	2.8892071455062	0.012181115284427	0.0367476160972614	-4.04741451690947	GSE88752_secondary
NPTXR	1.27189346653336	2.58428249157505	3.26637745298985	0.00581341863986278	0.0203390677023999	-3.25907717455689	GSE88752_secondary
