Row.names	logFC	AveExpr	t	P.Value	adj.P.Val	B	circRNA	Alias	GeneSymbol
ASCRP3004032	-1.73325718166667	7.90944778222222	-7.22332898155872	9.64064369693254e-05	0.00521360543009684	1.86946213285118	hsa_circRNA_009618	hsa_circ_0009618	ENO1
ASCRP3004053	-0.514177704666667	5.88629790655556	-3.73192750628108	0.00590692600502749	0.046753201123668	-2.40249769400641	hsa_circRNA_104284	hsa_circ_0079064	SUN1
ASCRP3004078	0.988296834999999	7.01294813877778	5.88953359303667	0.000384594383916475	0.0102858216138569	0.44348148132595	hsa_circRNA_103244	hsa_circ_0008806	CCDC134
ASCRP3004084	-0.985310094999999	10.5423843838889	-4.62474340860398	0.00175852310515783	0.0234397676735314	-1.14065026750474	hsa_circRNA_092580	hsa_circ_0001830	GSDMD
ASCRP3004087	-1.994275628	8.52684220522222	-4.47175507861407	0.00214631849046794	0.0262097991382925	-1.34863791512701	hsa_circRNA_406841		MIR5695
ASCRP3004091	-0.931564457	6.216078897	-5.1401083368141	0.000921494754794117	0.016436973167324	-0.466166421311586	hsa_circRNA_102468	hsa_circ_0002259	TPM4
ASCRP3004111	1.03390868366667	9.30209779288889	5.56977228070245	0.000553257665157148	0.0126420024331108	0.0654766850561579	hsa_circRNA_103478	hsa_circ_0067492	IL20RB
ASCRP3004129	-0.730919086666666	6.60953318633333	-4.51729973903596	0.00202196074301625	0.0253251231959044	-1.2863509888746	hsa_circRNA_018242	hsa_circ_0018242	BMS1
ASCRP3004131	-1.342158058	8.73893128933333	-5.95180557280728	0.000358850687098356	0.00997523120803036	0.515386856605391	hsa_circRNA_100017	hsa_circ_0000008	GNB1
ASCRP3004143	-1.23193772866666	6.39493809388889	-8.24937417882005	3.77302628597248e-05	0.00320116673671595	2.81962528458325	hsa_circRNA_087400	hsa_circ_0087400	GOLM1
ASCRP3004144	-1.203619449	8.17480473277778	-6.34792768615474	0.000233559773084758	0.00835988235859445	0.960111962918845	hsa_circRNA_022487	hsa_circ_0022487	GANAB
ASCRP3004154	-0.684577061666666	6.64049790433333	-4.30075893813489	0.00269280370031551	0.0295542021417081	-1.58525846778467	hsa_circRNA_103622	hsa_circ_0002590	UBE2K
ASCRP3004155	0.888680392000003	8.35677445933333	4.08149043301429	0.00362472065071214	0.0353294898863899	-1.89495022987076	hsa_circRNA_102576	hsa_circ_0008001	SYMPK
ASCRP3004169	-1.92156450533333	9.54086892977778	-5.47053205524233	0.000621057080261258	0.0133322880851135	-0.0548747140212136	hsa_circRNA_092388	hsa_circ_0000315	INCENP
ASCRP3004172	0.483828018999999	5.43967372666667	3.90879343642812	0.00460355122188489	0.0407418548879416	-2.14365212599162	hsa_circRNA_405044		VEZT
ASCRP3004173	-0.883247264000001	8.67679353366667	-4.46093423472823	0.00217706975730168	0.0264528886948848	-1.36348231350882	hsa_circRNA_104469	hsa_circ_0082140	SND1
ASCRP3004184	0.776029087	7.670475878	4.46989719310836	0.0021515646252486	0.0262410200606883	-1.35118537631043	hsa_circRNA_102033	hsa_circ_0043001	RHOT1
ASCRP3004197	-0.622367776000001	9.61561062144444	-4.7533447667196	0.00149125778267766	0.0213973561552734	-0.96855895831833	hsa_circRNA_401955		DTNA
ASCRP3004210	0.542442421333335	6.05412175777778	3.82768129969982	0.00515827091199434	0.043312606960696	-2.26185662501701	hsa_circRNA_005286	hsa_circ_0005286	ETV5
ASCRP3004213	0.722979429333332	6.48858342233333	4.87552588672627	0.00127791194334151	0.0199435937325361	-0.807390120725394	hsa_circRNA_406470		KCTD8
ASCRP3004214	0.459697873666669	6.24008225966667	4.2315757315985	0.00295525689884629	0.0311387057905434	-1.68222019433234	hsa_circRNA_083757	hsa_circ_0083757	TRIM35
ASCRP3004224	-0.664768638999997	5.57467991866667	-4.29699949079498	0.00270639777734178	0.0296108224837078	-1.59050938499432	hsa_circRNA_001648	hsa_circ_0001648	UTRN
ASCRP3004249	-1.264729341	10.191077708	-4.85808527404663	0.00130621512811915	0.0200704582756827	-0.830256871861359	hsa_circRNA_100634	hsa_circ_0006649	DLG5
ASCRP3004253	-1.34708190466666	9.61739103955555	-3.72706869396226	0.00594789347978292	0.0468390610833268	-2.40966511600924	hsa_circRNA_091692	hsa_circ_0091692	CD99L2
ASCRP3004255	-2.09293698166666	10.188587993	-5.96966354345395	0.000351823029473728	0.00992120606524615	0.535906067132985	hsa_circRNA_102039	hsa_circ_0043138	TAF15
ASCRP3004259	-0.516693619333331	5.94299698144444	-4.11314018985417	0.00347099423574919	0.0345224166750304	-1.84982195771812	hsa_circRNA_075386	hsa_circ_0075386	GNB2L1
ASCRP3004270	0.846696221333336	7.73222790555556	3.9908597950427	0.00410697404377046	0.0381635673762556	-2.02495535359186	hsa_circRNA_405587		MPP3
ASCRP3004285	-0.931031000333334	9.43328601588889	-7.65644682461541	6.41034805301927e-05	0.00437382978694468	2.2848102631355	hsa_circRNA_102471	hsa_circ_0000907	MYO9B
ASCRP3004286	-1.20642220933333	7.988723417	-8.35906913177958	3.43223788833154e-05	0.00299861482770657	2.91452734741518	hsa_circRNA_000074	hsa_circ_0000074	JUN
ASCRP3004299	0.752637626666665	6.18505959622222	5.98197197627154	0.000347067671310986	0.00984400950285258	0.55002252215588	hsa_circRNA_008518	hsa_circ_0008518	UNC13B
ASCRP3004308	-0.74334287	6.80825959488889	-5.16272413041751	0.000896508462934633	0.0162072594350649	-0.437492314188313	hsa_circRNA_101070	hsa_circ_0026512	EIF4B
ASCRP3004312	-0.465293001000001	6.68171171255556	-3.67807084978651	0.00637842411359321	0.0489263239593781	-2.48210653431155	hsa_circRNA_104033	hsa_circ_0075329	TBC1D9B
ASCRP3004334	-1.20199905266667	7.17863624144444	-4.32112050820603	0.00262044970273412	0.0291893116217024	-1.55685509614401	hsa_circRNA_006795	hsa_circ_0006795	KNOP1
ASCRP3004363	-1.700718499	11.0489680847778	-3.9725459596728	0.00421257100339773	0.0387755238491997	-2.05136399098085	hsa_circRNA_405741		CACNA1A
ASCRP3004364	-1.15940397933333	7.49565977344444	-6.76734382988923	0.000151251501696133	0.00664757163085212	1.40795820888583	hsa_circRNA_008771	hsa_circ_0008771	STK11
ASCRP3004369	-0.729243312333333	6.35224752233333	-4.11411525855579	0.00346637130984535	0.0345116172144501	-1.84843389769902	hsa_circRNA_005931	hsa_circ_0005931	SLC25A25
ASCRP3004370	1.83352126033333	9.00585136655556	5.43200641432762	0.000649794887211348	0.0136877873591038	-0.101988478647675	hsa_circRNA_400068	hsa_circ_0092314	RANBP1
ASCRP3004380	1.004587872	7.55325671677778	5.68481938109122	0.000484662999687502	0.0117459031740464	0.203186719715659	hsa_circRNA_050055	hsa_circ_0050055	RPL18A
ASCRP3004390	-0.730645206666666	6.04477191088889	-3.90389511381367	0.00463516487747715	0.0408170611096972	-2.15076564852383	hsa_circRNA_085159	hsa_circ_0085159	PABPC1
ASCRP3004402	-1.04799641966667	7.40251897011111	-7.37829148720954	8.31329356254522e-05	0.00487037202059782	2.02056612062858	hsa_circRNA_063089	hsa_circ_0063089	MYH9
ASCRP3004404	-0.595119347333334	6.73624157555556	-5.19491009911866	0.000862219213289833	0.0158934707801838	-0.396817657409511	hsa_circRNA_101305	hsa_circ_0002807	TMCO3
ASCRP3004405	0.746321040000002	16.6532850433333	4.58300492538897	0.00185614193877701	0.0241588144937425	-1.19704313274813	hsa_circRNA_404497		RPS8
ASCRP3004414	-1.29553357333333	6.26366361544444	-10.4957782796009	6.50602393763532e-06	0.00195630425006388	4.54428321644059	hsa_circRNA_000324	hsa_circ_0000324	NEAT1
ASCRP3004420	0.649404119333333	7.10829422155556	5.15763337667126	0.000902067407578276	0.0162388776674193	-0.443940032510661	hsa_circRNA_033149	hsa_circ_0033149	SETD3
ASCRP3004426	-0.56571504066667	6.46088222844444	-3.67238315089155	0.00643051747882011	0.0492098502281159	-2.49053456616997	hsa_circRNA_100006	hsa_circ_0009250	UBE2J2
ASCRP3004435	0.92583725766667	6.80534807377778	5.50727670989345	0.000594943909664102	0.0129862812675451	-0.01014390682783	hsa_circRNA_104759	hsa_circ_0007367	UBAP2
ASCRP3004436	-0.769771791333335	7.38587133866667	-3.73006249320327	0.00592261520845072	0.046753201123668	-2.40524849940173	hsa_circRNA_104055	hsa_circ_0001573	RREB1
ASCRP3004439	-1.74583558666667	15.5435770622222	-3.99127626458239	0.00410460606925659	0.0381635673762556	-2.02435533888654	hsa_circRNA_000937	hsa_circ_0000937	BCKDHA
ASCRP3004446	-1.24045731166667	6.27393311522222	-7.8386591032491	5.42833729512298e-05	0.00404307534263473	2.45319258234706	hsa_circRNA_104375	hsa_circ_0080212	GRB10
ASCRP3004460	0.570139461333332	6.20065241788889	4.21183545812255	0.00303512390700946	0.0317063211570571	-1.71001468520532	hsa_circRNA_022917	hsa_circ_0022917	EFEMP2
ASCRP3004464	1.54217818566667	9.78432173066667	6.85680772735989	0.000138217072641515	0.0063313801772923	1.50054121152406	hsa_circRNA_005317	hsa_circ_0005317	TRPM4
ASCRP3004467	0.635946848000001	5.71089723066667	5.33863243230508	0.000725692991095005	0.0145991474517814	-0.217093935546138	hsa_circRNA_103671	hsa_circ_0070098	FRAS1
ASCRP3004468	0.767485475333335	6.57062530977778	3.71756169263324	0.00602893426816325	0.047210522997166	-2.42369774470105	hsa_circRNA_100373	hsa_circ_0003039	ATF6
ASCRP3004483	0.680817607333332	6.12218643122222	5.01363965790865	0.00107604701476866	0.0180085604169773	-0.627941865257964	hsa_circRNA_083026	hsa_circ_0083026	KMT2C
ASCRP3004485	-0.606052144333332	6.644280159	-3.93799585437759	0.00441982312737018	0.0399668343408256	-2.10131031180518	hsa_circRNA_406723		TBC1D9B
ASCRP3004489	-1.73126472833334	8.62013407255556	-8.36001859617276	3.42944199965736e-05	0.00299861482770657	2.91534345682519	hsa_circRNA_100019	hsa_circ_0009362	GNB1
ASCRP3004492	-1.14013504533334	7.81289675455556	-4.6073494780441	0.00179850845697567	0.0237522539578105	-1.16411914754608	hsa_circRNA_104016	hsa_circ_0075048	ERGIC1
ASCRP3004496	0.482686816666666	5.670434907	3.88113225691112	0.00478516635818364	0.041603313419622	-2.18386478381484	hsa_circRNA_103673	hsa_circ_0070101	FRAS1
ASCRP3004508	-2.028060952	8.18545108077778	-7.3545206595071	8.50302648287998e-05	0.0048802370231447	1.99757070203578	hsa_circRNA_104854	hsa_circ_0087862	RAD23B
ASCRP3004533	-1.32170438333333	8.00308909233333	-8.53070821476231	2.96570181703937e-05	0.00299861482770657	3.06059786824238	hsa_circRNA_013055	hsa_circ_0013055	GNG5
ASCRP3004552	-0.58221316533333	6.55252754922222	-4.45889677681554	0.00218291324261613	0.026490901129609	-1.36627933096543	hsa_circRNA_104470	hsa_circ_0082141	SND1
ASCRP3004578	1.31346813133333	5.87626133744444	8.72052757509936	2.53030188436081e-05	0.00299861482770657	3.21877961516235	hsa_circRNA_103844	hsa_circ_0072567	PDE4D
ASCRP3004581	-0.665099582	6.179409311	-4.79523794835581	0.00141402208225501	0.0209994116538237	-0.913041626875194	hsa_circRNA_102377	hsa_circ_0047818	ZNF532
ASCRP3004583	-0.808479383666666	5.77345860644444	-6.02021879218046	0.000332737636002344	0.0097786780556472	0.593751380402858	hsa_circRNA_100044	hsa_circ_0009654	PIK3CD
ASCRP3004586	-1.30848692666667	7.31091995744444	-4.24581251617156	0.00289906780295271	0.0306791806436113	-1.66220985586057	hsa_circRNA_007970	hsa_circ_0007970	SMAD1
ASCRP3004591	-0.586824693333334	11.0856328255556	-3.71349052542682	0.00606399862462124	0.0473331476643435	-2.42971033662802	hsa_circRNA_402670		CBS
ASCRP3004600	0.884258613333332	8.66491963822222	6.1969667186534	0.000274472373859238	0.00883984278025651	0.793180991849351	hsa_circRNA_406728		
ASCRP3004622	-1.21726005766667	8.327511422	-6.25188113076749	0.000258738469033771	0.00870521118056035	0.854264050639626	hsa_circRNA_103383	hsa_circ_0065871	MAPKAPK3
ASCRP3004632	0.575381044333334	9.11672840255556	3.74223356661344	0.00582102546045981	0.0463638738103726	-2.38730457353404	hsa_circRNA_406180		TCN2
ASCRP3004633	0.843744052666665	6.19195689033333	4.90998484434328	0.0012239388610295	0.0194924327163438	-0.76234646581242	hsa_circRNA_100112	hsa_circ_0002380	SLC9A1
ASCRP3004640	0.835301633666669	5.56902448466667	6.42385474996678	0.000215568432724367	0.00796332735990361	1.04290621068215	hsa_circRNA_007068	hsa_circ_0007068	FTO
ASCRP3004648	0.805466492666661	7.86317147211111	4.79764033776817	0.00140972715889	0.0209675425141612	-0.909866054238538	hsa_circRNA_101836	hsa_circ_0000711	NFATC3
ASCRP3004652	-1.04185655966667	7.74232956822222	-3.8954224469842	0.00469039912799341	0.0411179014302171	-2.16307754885909	hsa_circRNA_103210	hsa_circ_0004470	MYH9
ASCRP3004659	2.26033230266667	9.52026977733333	4.45161049324422	0.00220395020726745	0.0266467684910887	-1.37628701385569	hsa_circRNA_101501	hsa_circ_0034953	TUBGCP4
ASCRP3004665	-1.111511869	6.21860399633333	-8.46973339837288	3.12281916078981e-05	0.00299861482770657	3.00904100874597	hsa_circRNA_102064	hsa_circ_0043469	ERBB2
ASCRP3004684	0.660989897999997	6.95904123822222	4.40406318974583	0.00234674863447457	0.0274547079455256	-1.44178803668554	hsa_circRNA_104828	hsa_circ_0087564	ZNF169
ASCRP3004685	1.02832947	8.80492153944444	6.67922772837652	0.00016543346507704	0.00688503727284961	1.31577304046855	hsa_circRNA_103551	hsa_circ_0068563	XXYLT1
ASCRP3004691	-1.69148162899999	11.6100571703333	-4.36618895387589	0.00246767841034774	0.0280900832333521	-1.49420465503395	hsa_circRNA_006004	hsa_circ_0006004	FAM98A
ASCRP3004696	-1.64402969333334	12.6254728388889	-3.96408910164134	0.00426231554474278	0.0390835923392552	-2.06357434434581	hsa_circRNA_000773	hsa_circ_0000773	HDAC5
ASCRP3004701	-0.485352429999998	5.60782870588889	-4.31608226272796	0.0026381547551147	0.0292505408473342	-1.56387750756305	hsa_circRNA_001791	hsa_circ_0001791	ADAM9
ASCRP3004705	-1.83806168933334	8.50816715288889	-6.2026396358757	0.000272799025023139	0.00883984278025651	0.799510304701885	hsa_circRNA_102399	hsa_circ_0004891	CNN2
ASCRP3004722	-2.66595126000001	14.5780829677778	-4.82747662357615	0.00135755603815296	0.0205359290918735	-0.870500530760862	hsa_circRNA_100191	hsa_circ_0012077	PTPRF
ASCRP3004730	-0.805688273333333	5.81593340477778	-3.7391913950904	0.00584624192358726	0.0464888202513781	-2.39178794004425	hsa_circRNA_104541	hsa_circ_0083145	UBE3C
ASCRP3004741	-0.408341563666669	6.67864164655556	-3.66947299076103	0.00645734708268295	0.0492991828054872	-2.49484835287969	hsa_circRNA_104909	hsa_circ_0088457	DENND1A
ASCRP3004751	-0.560500442999996	6.19722687844444	-3.73113766713754	0.00591356499971826	0.046753201123668	-2.40366261620151	hsa_circRNA_400660		CACUL1
ASCRP3004777	-1.86122109833333	8.61193759277778	-8.39974031656201	3.31471628870141e-05	0.00299861482770657	2.94940503015407	hsa_circRNA_050125	hsa_circ_0050125	FKBP8
ASCRP3004781	-0.468588656666666	6.154728871	-4.2344595555899	0.00294378074081491	0.0310849228226527	-1.67816448605407	hsa_circRNA_001955	hsa_circ_0001202	CECR7
ASCRP3004785	0.417484293666666	5.61645359888889	3.69312829107985	0.0062426783382351	0.0482645107338827	-2.45981337285432	hsa_circRNA_060067	hsa_circ_0060067	UQCC1
ASCRP3004792	-3.16993164	11.5071592	-10.1577050135329	8.29153070708199e-06	0.00202251162772497	4.31161953042268	hsa_circRNA_089762	hsa_circ_0089762	JA760602
ASCRP3004804	0.961403299333332	7.30321696344444	4.29945405595252	0.00269751373061321	0.0295726308647114	-1.58708079487008	hsa_circRNA_406326		QTRTD1
ASCRP3004816	-0.692169047999998	7.071299353	-4.59985443320957	0.00181604212974871	0.0238160256182233	-1.17424601577747	hsa_circRNA_101318	hsa_circ_0031241	RBM23
ASCRP3004819	-0.583291108666665	7.06410114022222	-4.51968449607536	0.0020156685262332	0.0252787632525159	-1.28309818938634	hsa_circRNA_008362	hsa_circ_0008362	FBXW4
ASCRP3004820	-0.665479895666663	7.05590799077778	-3.76538896651258	0.00563286389579291	0.045607804058252	-2.35321767576013	hsa_circRNA_100665	hsa_circ_0019589	FBXW4
ASCRP3004824	-0.840478186333336	7.99488577866667	-6.67926408400356	0.000165427318210244	0.00688503727284961	1.31581128064824	hsa_circRNA_092534	hsa_circ_0001372	TRA2B
ASCRP3004828	-0.942945683333331	8.37080537144444	-4.49789305501743	0.0020739660478009	0.0256991641998834	-1.31285346085734	hsa_circRNA_075896	hsa_circ_0075896	GUSBP2
ASCRP3004829	-1.11027543066667	8.72764845566667	-4.35275790730701	0.00251217146555157	0.0283367132825279	-1.51284393539176	hsa_circRNA_072025	hsa_circ_0072025	GUSBP1
ASCRP3004838	-0.660018103999999	5.73079050022222	-4.17315269554498	0.00319847769300488	0.0326097668240842	-1.76464407160443	hsa_circRNA_104264	hsa_circ_0078654	RPS6KA2
ASCRP3004840	1.32542531066667	8.80931514322222	6.04985573390012	0.000322082069489396	0.0096784454306124	0.627495057739963	hsa_circRNA_100696	hsa_circ_0008896	PPAPDC1A
ASCRP3004842	-0.89370518433333	6.26553497533333	-6.68696880618895	0.000164130322158488	0.00688503727284961	1.32391154396147	hsa_circRNA_003373	hsa_circ_0003373	CCNI
ASCRP3004850	-0.597677423999998	6.61845677922222	-4.76352260907812	0.00147207955514397	0.021278637362281	-0.955046591715686	hsa_circRNA_405719		PTPRS
ASCRP3004858	-1.85185126166667	6.069607017	-13.3808326418936	1.04868498882143e-06	0.000930183585084607	6.22562562071833	hsa_circRNA_407092		MMP16
ASCRP3004871	1.66592463633333	9.12688456266667	7.76584084394265	5.79915850285799e-05	0.00410180379188485	2.38634055220843	hsa_circRNA_041100	hsa_circ_0041100	TCF25
ASCRP3004872	0.521502486333334	5.61120084277778	4.49282895278014	0.00208777441759173	0.0257414287886844	-1.31977850312171	hsa_circRNA_004927	hsa_circ_0004927	RC3H1
ASCRP3004890	-0.538764033333337	10.5272686844444	-4.0704660660428	0.00367997830819863	0.035620583683625	-1.91070273680838	hsa_circRNA_101725	hsa_circ_0008255	ABCC1
ASCRP3004903	-1.27834322933333	6.33623807122222	-5.02033823904602	0.0010671853887254	0.0179947046714368	-0.619312329496966	hsa_circRNA_030162	hsa_circ_0030162	TPT1
ASCRP3004915	0.498742029666666	6.26381211488889	3.8582178569667	0.0049414432699772	0.0422186182006721	-2.21725380834067	hsa_circRNA_054673	hsa_circ_0054673	FANCL
ASCRP3004935	0.698753051666665	5.840921993	5.71695954876369	0.000467213177441535	0.0116180253864567	0.24131322854123	hsa_circRNA_005655	hsa_circ_0005655	TRAK2
ASCRP3004938	0.755200944	8.88692448644444	3.75118637235046	0.00574748887245809	0.0460653179318532	-2.37411720773841	hsa_circRNA_100391	hsa_circ_0015243	PRRC2C
ASCRP3004958	0.53384192333333	6.03253843077778	4.70999949411539	0.00157603804849421	0.0220622715052482	-1.02628177227297	hsa_circRNA_005507	hsa_circ_0005507	CRIM1
ASCRP3004966	-1.30856491566666	9.211180169	-4.74239238421472	0.00151220016635976	0.0214776081870471	-0.983117235887694	hsa_circRNA_044837	hsa_circ_0044837	YPEL2
ASCRP3004988	-1.294005509	7.30642201311111	-5.88909514796248	0.000384782708727862	0.0102858216138569	0.442973255892348	hsa_circRNA_092377	hsa_circ_0000200	HNRNPU
ASCRP3005000	-1.132551631	8.18606694433333	-4.36287436584554	0.00247857871552444	0.0281032731927904	-1.49880207332766	hsa_circRNA_403883		AP1S1
ASCRP3005060	1.15341604833333	6.61154355822222	3.84016981723109	0.0050683861740402	0.0429645907038317	-2.2436006862404	hsa_circRNA_103456	hsa_circ_0067127	ALDH1L1
ASCRP3005064	-0.969542507999999	7.00101762677778	-5.94820912195205	0.000360284644285954	0.00998663998380128	0.511248999664056	hsa_circRNA_003940	hsa_circ_0003940	NUDC
ASCRP3005073	-0.559066052	6.41582825466667	-4.54321235697205	0.00195471777994144	0.0248690337752673	-1.25105221433156	hsa_circRNA_102038	hsa_circ_0043082	LIG3
ASCRP3005074	-1.185835783	6.17325007588889	-8.02439832190256	4.59640386519796e-05	0.00364610670835256	2.62111366666666	hsa_circRNA_089414	hsa_circ_0089414	RXRA
ASCRP3005075	-0.417233021666665	6.518070876	-3.65300024903748	0.00661148482339056	0.0498903769696997	-2.51928541523337	hsa_circRNA_003608	hsa_circ_0003608	YY1AP1
ASCRP3005082	0.489766068666664	5.92477475855556	4.41714954623586	0.00230647125643132	0.0272448426743346	-1.42372663149662	hsa_circRNA_101146	hsa_circ_0002273	ATXN2
ASCRP3005112	-0.990318076333332	5.86941795388889	-6.9798895216253	0.000122273870542312	0.00590607007367002	1.62627074716886	hsa_circRNA_006473	hsa_circ_0006473	ARHGAP10
ASCRP3005122	-0.792395930999998	6.13468334255556	-5.57028887066238	0.000552926752320428	0.0126420024331108	0.0660993702943733	hsa_circRNA_055943	hsa_circ_0055943	UXS1
ASCRP3005133	0.785970411	5.88165763566667	4.77309534137644	0.00145428669505167	0.0211783213188346	-0.942351975364399	hsa_circRNA_103860	hsa_circ_0001492	ERBB2IP
ASCRP3005150	-0.602799527999998	5.87868834611111	-5.40142716488418	0.000673645413084463	0.0140144100116527	-0.139541467937275	hsa_circRNA_405807		ZNF577
ASCRP3005161	0.730840481999998	7.39392415966667	4.80392683398921	0.0013985555167812	0.0208969466726403	-0.901560476166203	hsa_circRNA_406401		
ASCRP3005164	2.50391345266667	8.10745361111111	4.60223350027071	0.00181045655619586	0.0238067717234542	-1.17103063744987	hsa_circRNA_057948	hsa_circ_0057948	CREB1
ASCRP3005173	-1.485894489	7.01064611388889	-11.1635044386292	4.10969871744989e-06	0.00190985725693431	4.97957865862281	hsa_circRNA_103024	hsa_circ_0003426	CBFA2T2
ASCRP3005181	-1.40413635833333	7.161302544	-6.93468717953614	0.000127879127782774	0.00607403917786772	1.58031541576017	hsa_circRNA_000787	hsa_circ_0000787	TRIM25
ASCRP3005186	0.464285143333337	13.9091693766667	3.9498066549476	0.00434776737264636	0.0394621083647636	-2.08421809452374	hsa_circRNA_063226	hsa_circ_0063226	LGALS1
ASCRP3005187	0.43772315666667	6.25848086088889	4.04859888818616	0.00379228909156031	0.036268345511116	-1.94199889819525	hsa_circRNA_104169	hsa_circ_0001633	SOBP
ASCRP3005213	-0.58672177766667	7.044104	-4.33476957184139	0.00257312840581569	0.0288243557468929	-1.53784957189034	hsa_circRNA_103267	hsa_circ_0001258	PPP6R2
ASCRP3005217	1.033791134	7.82405141111111	6.76944114096566	0.000150930776610689	0.00664757163085212	1.41014026679881	hsa_circRNA_001642	hsa_circ_0001642	MYB
ASCRP3005262	1.75148228966667	6.13133085144444	10.2495848164698	7.75731326010425e-06	0.00202251162772497	4.37570410218901	hsa_circRNA_405920		XLOC_001550
ASCRP3005281	0.512034030333334	5.80347290866667	4.25308679026781	0.00287080494645282	0.0305323843486352	-1.65199699828639	hsa_circRNA_102998	hsa_circ_0059501	SNX5
ASCRP3005290	-0.671588345333332	6.34065874788889	-4.08897752272193	0.00358770339881439	0.0351105537234022	-1.88426184769624	hsa_circRNA_104064	hsa_circ_0007132	ATXN1
ASCRP3005292	-0.760764687666665	5.49085618766667	-6.50959152657495	0.000197072637170579	0.0076607080512882	1.135472559751	hsa_circRNA_103114	hsa_circ_0003323	APP
ASCRP3005302	-1.202202209	7.55901819955556	-4.36926131574462	0.00245762107224187	0.0280456243296654	-1.4899446667062	hsa_circRNA_403717		ARFGEF3
ASCRP3005313	0.550948146000002	6.29927790888889	3.75937940267844	0.00568106381589713	0.0458858771951228	-2.36205781633297	hsa_circRNA_000662	hsa_circ_0001171	BC037891
ASCRP3005328	-0.548067663666666	5.84057098677778	-4.39308648764478	0.00238112133414231	0.0275921625382738	-1.45695744500159	hsa_circRNA_102273	hsa_circ_0046600	B3GNTL1
ASCRP3005345	-2.35052230766667	11.026253343	-8.82890137873532	2.31398855801336e-05	0.00299861482770657	3.30754470389493	hsa_circRNA_009012	hsa_circ_0009012	STX1A
ASCRP3005351	1.62001581633333	9.54555914155556	6.07215484857179	0.000314312893785782	0.00961363919958581	0.652803105783042	hsa_circRNA_400066	hsa_circ_0092330	ARVCF
ASCRP3005357	-0.488023991666665	6.02090098088889	-4.42524803990983	0.00228192159237493	0.0270202778844687	-1.4125621297753	hsa_circRNA_404682		SIPA1L2
ASCRP3005362	-0.739523242999999	6.50013297922222	-3.92736602788331	0.00448577223400734	0.0402276467713324	-2.11670962601969	hsa_circRNA_074298	hsa_circ_0074298	HARS
ASCRP3005371	0.99027034	10.75842234	7.48472259350488	7.51953381045409e-05	0.00482684811767109	2.1227203750108	hsa_circRNA_101051	hsa_circ_0026143	TROAP
ASCRP3005383	0.568170866666669	14.3020057466667	4.25212567992156	0.00287452201758948	0.0305323843486352	-1.65334592479482	hsa_circRNA_406192		MYH9
ASCRP3005389	-1.869365255	7.12867293666667	-8.54834206735206	2.92192100059235e-05	0.00299861482770657	3.07543995205281	hsa_circRNA_008087	hsa_circ_0008087	RASSF3
ASCRP3005390	-1.52554926733333	11.7725499408889	-4.13480218490047	0.00336984132480696	0.0337858136376559	-1.81901691177972	hsa_circRNA_405760		ZNF536
ASCRP3005395	-0.671795385666666	5.96104806388889	-5.20251347892054	0.000854330444518442	0.0158172716265018	-0.387231808828918	hsa_circRNA_100126	hsa_circ_0000042	EPB41
ASCRP3005404	0.66602747333334	16.7111211933333	4.48768115749975	0.00210191338409469	0.0258409328386196	-1.3268219443804	hsa_circRNA_048766	hsa_circ_0048766	RPL36
ASCRP3005432	-1.00422077666666	10.9670471822222	-8.96481019180097	2.07132449947359e-05	0.00299696887002887	3.41730901445204	hsa_circRNA_100367	hsa_circ_0014879	DCAF8
ASCRP3005433	0.793133496333335	7.08074701633333	4.65770846625812	0.00168537074974969	0.0228521936016403	-1.09629777639172	hsa_circRNA_052258	hsa_circ_0052258	ZNF581
ASCRP3005442	-0.755446605333333	5.85543870533333	-4.39190189176649	0.00238486331569051	0.0276027418400858	-1.45859558671831	hsa_circRNA_403713		BCLAF1
ASCRP3005456	0.655114685666669	6.60509752688889	4.83354282307709	0.00134720861419071	0.0204709773677607	-0.862513470052838	hsa_circRNA_103171	hsa_circ_0008870	MAPK1
ASCRP3005487	0.720417660000001	6.92196572555556	4.61239774505528	0.00178680252558718	0.0237194996491893	-1.15730301766357	hsa_circRNA_406067		CAPN10
ASCRP3005488	0.799505258333335	7.82828621533333	5.46701453849383	0.000623622147729193	0.0133435993320038	-0.0591672195715125	hsa_circRNA_026616	hsa_circ_0026616	AAAS
ASCRP3005517	1.414980119	9.47952015855556	9.67825405019885	1.18402570666317e-05	0.00251416580068135	3.96646957590407	hsa_circRNA_404646		PLXNA2
ASCRP3005524	-0.715163540333333	6.63732065422222	-5.49117212251477	0.000606237363782687	0.0131154278457376	-0.0297241022369894	hsa_circRNA_101666	hsa_circ_0037130	NPRL3
ASCRP3005542	0.692890755999995	9.856048093	5.71232960123955	0.000469683721655909	0.0116180253864567	0.23583016386353	hsa_circRNA_405265		TMED8
ASCRP3005544	-0.531143314666666	6.64021222988889	-4.66501690519375	0.00166960535841654	0.0227836915833149	-1.08648704398977	hsa_circRNA_401539		NPIP
ASCRP3005554	0.599498039999999	5.82462000222222	4.20189326992723	0.00307622975338341	0.0318966776873134	-1.72403479234323	hsa_circRNA_101222	hsa_circ_0029601	TPTE2
ASCRP3005561	-0.633294533666667	6.00367705377778	-5.2157882234182	0.000840746320935615	0.0157848351251947	-0.370516773685853	hsa_circRNA_075494	hsa_circ_0075494	NQO2
