Symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
POLG2	-0.564893593502942	6.7143517676668	-6.16060911211592	0.000271018951878804	0.0158160679701468	0.823404955110394
PRSS16	1.27183098642635	5.24844344216639	6.1617996783939	0.000270666116155556	0.0158160679701468	0.824742861412514
LOC100133565	-1.08071859293272	6.44608832200401	-6.16054993912808	0.000271036501583603	0.0158160679701468	0.823338453935752
STRN3	0.730969794535415	8.97565767116805	6.14457305157303	0.000275821134181966	0.0159209534817165	0.805365046235461
SRGAP3	1.18394663908229	5.88010138855813	6.14461654956187	0.000275807982004228	0.0159209534817165	0.805414028282515
LOC642458	-0.943559487783832	4.46918952002042	-6.14797835230767	0.000274793586017968	0.0159209534817165	0.809198873962684
VEZF1	0.687468498247264	8.45105597245003	6.14110531470406	0.000276871877072304	0.0159241166996729	0.801459259236983
STRBP	0.617459051306744	8.00095711741366	6.13503471803907	0.000278721940074506	0.0159730648740189	0.794617765195363
GPR137B	0.606300532264488	7.15179279093124	6.12470191580864	0.00028190236111467	0.0160976316137945	0.782960949802294
DHX29	0.548996990487933	7.29448123446654	6.10288050956276	0.00028875121721284	0.0161042124116125	0.758294230529008
LOC654244	-0.790307214663382	8.49173573994135	-6.10308024857141	0.000288687701661513	0.0161042124116125	0.758520316808535
H2AFY2	0.509190882891787	9.20211985799635	6.1009644631152	0.000289361289106614	0.0161042124116125	0.75612515648829
INPPL1	0.632929032006858	7.43901625263675	6.09276921688994	0.00029198674616583	0.0161042124116125	0.746841845775556
DEK	-0.828369904661945	9.2997285664176	-6.11902086002398	0.000283668008712082	0.0161042124116125	0.776545567801466
SMC2	-0.680209118922377	6.6759133083877	-6.11251207653337	0.000285705907603474	0.0161042124116125	0.769189903819643
STK39	-0.613226173969782	9.701043241227	-6.09244962679822	0.000292089661602829	0.0161042124116125	0.746479633093117
LOC654103	-0.917900241758439	9.45906560817703	-6.11767773371059	0.000284087225811138	0.0161042124116125	0.775028169265322
FAM84B	-0.469524290168616	9.44214794236398	-6.0649262910199	0.000301104594667466	0.0163254461538387	0.715231652826894
ANLN	-0.637802990727838	7.10256491512859	-6.06461739566844	0.000301207493613261	0.0163254461538387	0.714880349694214
ATP6V0A1	0.511014532649222	9.64651789653503	6.06590345485026	0.000300779337686968	0.0163254461538387	0.716342881352623
PGD	-0.571307949693575	10.0857401274643	-6.07058545378845	0.000299226257663089	0.0163254461538387	0.721665371058332
LOC728686	-1.38591350457121	4.42597362862608	-6.07192366152731	0.000298783981934957	0.0163254461538387	0.723186075569721
RPIA	-1.05447638215309	7.46308470877888	-6.05053677648191	0.000305939405424333	0.0163733808360157	0.698852319402181
AKIRIN1	0.623955647494552	7.53267788909745	6.04827945971186	0.000306705585122829	0.0163733808360157	0.696280200593508
ANKRD29	-2.23915694660659	5.93681890617654	-6.05017850382236	0.000306060869623617	0.0163733808360157	0.698444130660165
SBF2	0.71082505578879	5.89640363847507	6.0467905780708	0.000307212098993352	0.0163733808360157	0.694583287449147
BRSK1	1.62417083097282	5.08193776325309	6.05823676688057	0.000303341692404057	0.0163733808360157	0.707620721473422
RAD54L	-0.635844530076291	6.80656122605277	-6.0050077677053	0.000321809173514187	0.0164484862761826	0.646834414258101
ZMYM2	0.558029990745146	7.82799714020914	6.02676535953439	0.000314114932106619	0.0164484862761826	0.671729596112878
ORMDL3	0.654370965460764	6.30562624796357	6.02393879309936	0.000315102954926515	0.0164484862761826	0.668499215416129
C5orf34	-0.644047661429316	6.29211732158389	-6.01474882843909	0.000318339027862018	0.0164484862761826	0.657988506575318
ASAP3	1.17480329243202	6.74145124119412	6.01241695850147	0.000319165962691914	0.0164484862761826	0.655319603758211
ASF1B	-0.691051379217381	7.77086670544956	-6.02695533862514	0.000314048647640679	0.0164484862761826	0.671946675739051
TARSL2	1.1227183867173	5.03488746504352	6.01278555854931	0.000319035091332968	0.0164484862761826	0.655741530151118
IRF9	0.593522215482863	6.20383795781354	6.00162598482441	0.000323023621910146	0.0164484862761826	0.642958920411507
UCK2	-0.697596726031502	7.83695033704916	-6.02608345396827	0.000314352978648922	0.0164484862761826	0.670950374519459
RTN4RL1	-1.09818814223987	4.16432345390892	-6.01645136190227	0.000317736760719495	0.0164484862761826	0.659936625410316
SLC43A1	-1.35446329358362	5.03076091418932	-6.00284988074078	0.000322583520893362	0.0164484862761826	0.644361682169964
LAD1	-0.538389661757756	11.4259625504549	-6.01928951429563	0.000316735559015466	0.0164484862761826	0.663183258541627
HIST1H2BK	0.802502590242294	8.53269443418236	6.01022349411943	0.000319945975599199	0.0164484862761826	0.652808406154949
PTTG3P	-0.78393230146944	9.76013879458477	-6.0298391725574	0.000313044356167915	0.0164484862761826	0.675241260758991
IGSF3	0.650711884203181	6.15098820123279	5.98976053427166	0.000327324771101723	0.0165731702810154	0.629348356034237
TSPAN3	0.977752606831485	9.58320219247325	5.98915680111396	0.00032754530044411	0.0165731702810154	0.628655293212829
ICK	-1.5270730951721	9.36760492871868	-5.97986387915559	0.000330960506970577	0.0166931468326579	0.617980823372302
BEND7	1.53818019949164	4.76105367749157	5.97457573895032	0.00033292142380206	0.0167392473118589	0.611901020771372
NARG2	-0.945083122299454	4.65074543011311	-5.96950541333548	0.000334813591497442	0.0167445882691314	0.60606789710249
SAP18	0.998358223301552	6.886119994956	5.96682675230792	0.000335818004642512	0.0167445882691314	0.602984768409912
E2F7	-0.701974790262138	5.7126676008745	-5.96034045435984	0.000338263932136433	0.0167445882691314	0.595514822482254
ZDHHC3	0.612123810501146	6.4140187614001	5.96476005180444	0.00033659521934289	0.0167445882691314	0.600605304320348
NMB	1.45133394003483	5.38789717360217	5.96133266502063	0.000337888510566524	0.0167445882691314	0.596657891097462
SLC2A6	0.687773371393062	6.90100838365073	5.94973830275581	0.000342304254359589	0.0167886586593726	0.583291916829096
PFTK1	0.511870185275665	5.86960038684065	5.94996703836131	0.000342216527908438	0.0167886586593726	0.583555788840139
LOC100133991	0.778144316154298	4.25626316098351	5.95225299550411	0.000341341158400546	0.0167886586593726	0.586192484319995
UBIAD1	-0.543136466609324	8.79024600270924	-5.94459864534004	0.000344281998395429	0.016794479264618	0.577360776781877
BCL3	-0.599871129639584	5.02054573098552	-5.94397279256374	0.000344523684958077	0.016794479264618	0.576638287666305
ANKRD36B	-0.834439951819078	4.84560005497244	-5.93468922258783	0.000348130756820881	0.016918731522216	0.565914683708657
EHBP1L1	1.0849205036106	4.62151680891529	5.92468975879559	0.000352062553296525	0.0170579641353277	0.554350334390182
C8orf83	0.738054124093164	7.4209216967252	5.92043510862469	0.000353750286729964	0.0170879556934302	0.549425498900503
KLC1	0.539577698438086	7.05785795744788	5.91277031461034	0.000356813273098706	0.0171068289445693	0.540546807958317
UGT2B17	2.05486260542886	10.5985235335092	5.91451500666973	0.000356113506085953	0.0171068289445693	0.542568553201314
GADD45A	-0.809830977979068	6.95489776421258	-5.91143284975241	0.000357350732846717	0.0171068289445693	0.538996660867858
C6orf168	0.917111686166642	4.01735070910203	5.90745520828028	0.000358954419060451	0.0171177222739031	0.534384981596116
MTHFD1	-0.66162939787854	6.44370941503576	-5.90427701288965	0.000360241481900953	0.0171177222739031	0.53069854754417
CCNA2	-0.553386354939615	9.2397603004804	-5.90292616255172	0.000360790068566223	0.0171177222739031	0.529131237608677
HLA-DMB	2.01588235956013	7.06972777260297	5.89035273495729	0.000365940532074403	0.017310719429993	0.514530468254281
TDRD7	0.549621873743757	5.99444688875054	5.88461890906659	0.000368316102013005	0.0173716995725249	0.507864570240926
SLC39A10	-0.94761168365223	6.37403434423523	-5.8726352221017	0.000373336026955793	0.0174933457869034	0.493917568579674
HK2	-0.736078561010435	7.56584018640107	-5.86908509736848	0.000374837581250392	0.0174933457869034	0.489781845724257
NICN1	0.60053698540017	7.68179649576586	5.8680618625021	0.000375271599531418	0.0174933457869034	0.488589489469168
PPM1K	1.30812667930521	5.60400028944584	5.8704949637838	0.00037424047271191	0.0174933457869034	0.491424489113617
PIK3IP1	0.650186540645302	7.18698771883841	5.83937726910192	0.000387666416791796	0.0179031045983749	0.455102373741361
TM2D2	0.881721130089618	4.96134278799858	5.83485977619918	0.00038965919075191	0.0179031045983749	0.449817701147022
PRR15L	-0.817541956601888	9.37471178891705	-5.83476567562819	0.000389700820387867	0.0179031045983749	0.449707588628391
RBM4	0.620508378537003	7.96740326477224	5.83243992378713	0.000390731278044419	0.0179031045983749	0.446985684712954
SNORA56	-1.90093591453913	3.70238759280984	-5.83111875048421	0.000391317977451777	0.0179031045983749	0.445439123445084
ZBTB45	0.657794545843843	5.98638779344445	5.80241473478154	0.000404306959928555	0.0182097576966131	0.411775857224104
RSU1	-0.726808817628752	6.18172487386269	-5.80482398925026	0.000403198706010962	0.0182097576966131	0.41460595720813
MAK16	-0.894862339044711	7.2730128522891	-5.80574330742505	0.000402776701844221	0.0182097576966131	0.415685638633781
MNS1	-1.04211143852541	9.10019372392794	-5.80507315056145	0.000403084282891542	0.0182097576966131	0.414898593627995
LOC645586	-0.666298862881343	3.76836951451046	-5.80990240551076	0.000400873568319062	0.0182097576966131	0.420568705448966
WDR20	0.760248187289882	5.14869409542008	5.79680645582712	0.000406899759049353	0.018223866239328	0.405184666912082
ZNF485	-0.820895150645045	6.85344745317189	-5.78291376249169	0.000413401677654106	0.0184080737429614	0.388837446740882
PRKCZ	0.470088705342199	8.24437464865986	5.78242564153875	0.0004136321912326	0.0184080737429614	0.388262575465187
LIAS	-0.743810990277979	5.9114186544277	-5.78066123748644	0.000414466605007574	0.0184080737429614	0.386184307135225
C17orf93	0.904540235066889	7.52273814919765	5.77377855279226	0.000417739269025124	0.0185020309485948	0.378072953030753
VPS8	0.749660275809881	6.39504681077732	5.72828654346336	0.000440098230033678	0.0186634517328778	0.324286223672074
KIAA0895	0.849620783026785	4.94189146886274	5.73356225407242	0.000437439042818981	0.0186634517328778	0.330539361965724
CEL	-1.02588284549988	6.32113431206222	-5.75310854513451	0.000427739707779659	0.0186634517328778	0.35367154026372
FDFT1	-0.803006401811605	9.1098124797756	-5.73933571273795	0.000434549191319051	0.0186634517328778	0.337377803738685
DBI	-0.881793909832966	9.19246124614326	-5.7318976073464	0.000438276185014825	0.0186634517328778	0.328566746569511
APLP1	0.619370969250308	6.848417364895	5.75012742438198	0.000429203608208956	0.0186634517328778	0.35014711944881
LAMA5	0.533735893890151	9.64169078592604	5.72605692601438	0.000441227391020564	0.0186634517328778	0.321642302879913
TMEM14A	-1.17216860170309	10.0081702898859	-5.74840921441359	0.000430049848794134	0.0186634517328778	0.348115181875529
TRIB3	-0.662511230839223	9.77298884899949	-5.74099860866402	0.000433720741470711	0.0186634517328778	0.33934653723575
KLK4	-0.837544401491254	11.2638219878169	-5.74957230593724	0.000429476810864394	0.0186634517328778	0.349490689155806
CCDC109B	0.842808692888889	5.54160445040734	5.76274715131046	0.000423044039619112	0.0186634517328778	0.36505788181613
NFE2L3	-0.687688009433181	7.26955175648914	-5.74383685976104	0.000432310740756082	0.0186634517328778	0.342705862674551
CYTH3	1.24432360631211	5.44935263767694	5.74281244413136	0.000432819073160384	0.0186634517328778	0.341493510323402
EZH2	-0.539857703418306	6.30500361364993	-5.72687188423572	0.000440814297130624	0.0186634517328778	0.322608779422834
LOC550643	0.445725853230011	10.7233662842832	5.75741280472965	0.000425635745566424	0.0186634517328778	0.358757950567679
CNOT2	0.57737567883043	8.78085966624348	5.71926116458957	0.000444688706216145	0.0187527851818102	0.313579279375934
C14orf32	0.496060581366548	8.7466824456897	5.71731575526699	0.000445685056544367	0.0187527851818102	0.311269849112255
FAM113B	0.893355422119308	5.69670871339266	5.70408668981187	0.000452525803554901	0.0189365102180844	0.29555068933919
EXOSC9	-0.594122684286094	7.52934824652833	-5.7065032586903	0.000451267631304523	0.0189365102180844	0.298424040695002
NOP14	-0.611398742127056	6.603475235528	-5.7020205840349	0.000453604566484854	0.0189365102180844	0.293093367230768
KCNK1	1.00659305621931	5.87106440067284	5.6988224804618	0.000455279949206372	0.0189569560100538	0.289288469842651
ZBTB34	0.857368902054856	5.41378649403497	5.69625827204777	0.000456628166930926	0.018963708470282	0.286236656621115
ZBTB24	-0.5168025787125	7.14838278090169	-5.68802979150135	0.000460984277136555	0.0190950197076072	0.276436949928962
CAB39L	0.602547965006185	6.74195697672159	5.67505947479398	0.000467943691105999	0.0193332084679427	0.260969770294631
ALDH1B1	-1.03320403593685	4.97580996228859	-5.66950613418298	0.00047095864177799	0.0194038573081513	0.254339820871185
ZNF239	-0.746362459169578	8.55719332546391	-5.66301831398553	0.000474507987209154	0.0194038573081513	0.246588483217665
C6orf173	-0.779997097285388	7.16685708334662	-5.66676931154332	0.000472452328653863	0.0194038573081513	0.251070750924329
TOX3	-1.88164091701724	5.8880765258337	-5.66339096458489	0.00047430332461333	0.0194038573081513	0.24703387596744
TNK2	0.734463164044141	8.20845251368752	5.66060053416258	0.000475838209618633	0.0194086151367151	0.243698251512072
NSL1	-0.686368283390539	4.33075967055988	-5.65323279567811	0.000479917144471206	0.0195251786843514	0.234885496913922
TMEM59	0.480976566617926	11.7197583667975	5.6490709303009	0.000482238205672071	0.0195698138844943	0.22990384232347
PFAS	-0.490727353169578	7.72691371071882	-5.64368887913264	0.000485258063458851	0.0195941754033205	0.223457870303678
HIST1H2BD	0.820770508839216	6.79253975346671	5.6436330854728	0.000485289477748135	0.0195941754033205	0.223391025028393
TMEM18	-0.574583263035031	4.98972723359268	-5.63491198206516	0.000490227416666066	0.0197436931110169	0.212936801693125
KRT80	2.42520698427426	2.41235925439251	5.63193254930949	0.00049192701469888	0.0197623644171367	0.209362704037414
C14orf145	-0.946005566340522	4.82701489847629	-5.6254049617708	0.000495673300352186	0.0198629583943136	0.201527696665856
SMPD2	-0.660585237030806	5.78390155521723	-5.61938680116189	0.000499154992122792	0.0199444786184342	0.194298576723617
RDX	0.594372345331692	8.80229641004671	5.61758538268677	0.000500202384513861	0.0199444786184342	0.192133641046981
IFNGR2	0.812973111368114	9.50232470709368	5.6100664793599	0.000504600208364427	0.0200199819641162	0.183092283287316
SSPO	1.05610318674283	5.92864191711434	5.60111367965344	0.000509892182878415	0.0201300397828222	0.17231578774655
MPP5	0.499723288722565	8.00392340759256	5.59591288498143	0.000512994320322065	0.0201529881759938	0.166050140354433
RAB17	0.554480687734939	9.4974920258182	5.5968715174741	0.000512420966956428	0.0201529881759938	0.167205351924254
ATP6AP1	0.552219792178721	11.2203175861307	5.58804717057234	0.000517725454120854	0.0201939745634074	0.156566329033416
STEAP1	0.510268212236248	10.4129328567864	5.58787986728498	0.000517826603977549	0.0201939745634074	0.156364509409733
DIAPH2	-0.678966025341082	7.22843927304966	-5.59048368978985	0.000516254815270563	0.0201939745634074	0.159505056642144
TMEM98	0.69726297607403	10.2297096949997	5.58452248647417	0.000519861035354867	0.0202239856308734	0.152313590981303
RPS6KC1	-0.695965010478031	5.01112274131124	-5.58240081888241	0.000521151200523312	0.0202249673426389	0.149752787185935
ZNF415	1.19982500305705	6.30349463281542	5.56558059559196	0.000531504692824483	0.0203742503923705	0.129427549237949
FAM83D	-0.519762444049798	8.59696630986612	-5.56738290180553	0.000530384576418378	0.0203742503923705	0.131607429100678
PPIH	-0.465189193990885	8.43864345239039	-5.56375251029833	0.000532643483895859	0.0203742503923705	0.127215997273848
HMMR	-0.957912704309019	8.89040278140937	-5.56741845693027	0.000530362505321292	0.0203742503923705	0.131650427988468
LOC653778	-1.01677079868106	7.72269130991662	-5.54887801225438	0.000542009613093312	0.0206252341925584	0.109202919584828
USP34	0.597238566439352	6.08713098904477	5.54213069758341	0.000546317713175008	0.0206252341925584	0.101021056473373
TMEM134	0.470757915430204	9.75573470360869	5.54321177104953	0.000545624936454949	0.0206252341925584	0.102332432575983
DEPDC1	-1.01846290532683	7.64624282486175	-5.54190463746959	0.000546462699693381	0.0206252341925584	0.100746816480603
LOC100130557	-0.977585101822271	6.09115544414079	-5.54115353733325	0.00054694473060509	0.0206252341925584	0.0998355808460776
LOC730101	-1.60101886869025	6.65558913182264	-5.55041697072479	0.000541032232477676	0.0206252341925584	0.111068128776724
SNURF	0.598125895023081	11.2108456704592	5.5347635424311	0.000551064538496061	0.020699895071303	0.092079837717411
PRR5	-0.46389966321365	6.06181175448706	-5.53008404714239	0.000554103139065464	0.020699895071303	0.0863963300527644
CUTL1	0.511191562054049	6.67759776291595	5.53029955275741	0.000553962798691383	0.020699895071303	0.0866581452064006
C12orf51	0.739603046073674	6.49333710666612	5.52201780738729	0.000559384153933164	0.0208277431031588	0.0765917810509977
NCOA3	0.841263699634153	7.28668921954772	5.51746230582957	0.0005623910534527	0.0208632727462998	0.0710502681265721
AGPAT2	0.785365789318662	6.1269428731789	5.5018867471785	0.000572806580962572	0.0209675853059618	0.0520801076820456
TM7SF2	0.832821445611279	11.1099170265144	5.49504069089467	0.000577451402735569	0.0209675853059618	0.0437305474060912
CNIH4	-0.537998307263153	9.68719982228814	-5.49926098733724	0.000574583208520104	0.0209675853059618	0.0488785154930991
HDAC1	0.467619448321202	11.4141037577638	5.50028924434545	0.000573886755638167	0.0209675853059618	0.0501323930518893
SGMS1	1.12851271621562	4.32746457196092	5.50964624855297	0.000567591514315243	0.0209675853059618	0.0615352676375496
NEIL3	-0.667293459726503	5.94279607211314	-5.49377205041579	0.00057831666270118	0.0209675853059618	0.0421825249643462
SGPL1	0.573084708694398	5.94374772203494	5.4962075488646	0.000576656815940968	0.0209675853059618	0.045154160562352
F2RL1	-0.614054850094097	6.97759137888798	-5.4969303569563	0.000576165212239888	0.0209675853059618	0.0460359132776231
RDM1	-0.596713572619807	7.53183382990252	-5.48963475524545	0.000581148349039164	0.0210225813411475	0.0371324389262151
PPIC	-1.19827679192663	5.25839476462227	-5.48408277560318	0.000584972214038545	0.0211131393459646	0.0303515373626544
TPST1	0.598850588387196	6.16148743859825	5.48045562089185	0.000587485278147565	0.0211295608333297	0.0259190311301616
TMEM64	-0.534664901095512	6.36678707623226	-5.47961382033032	0.000588070208945632	0.0211295608333297	0.0248900412240074
MCM10	-0.651146231744192	7.79392162409739	-5.47592891620863	0.000590638218616987	0.0211742477073251	0.0203844867015421
MT1F	0.550821754027472	7.66737977300057	5.47099383606426	0.000594096762877442	0.021250588683775	0.014347155058922
SEMA3C	-1.46926712230477	5.52281810744247	-5.46719060204628	0.000596777255554597	0.021298820399693	0.00969198309373631
BAZ2B	1.30221514375423	5.77584718802294	5.45773378840635	0.00060350002500771	0.0214430264441073	-0.00189256957887185
TMEM55A	0.75806963258757	6.11688729791382	5.45884661071266	0.00060270463405447	0.0214430264441073	-0.000528672723145718
EFNB3	0.64659803143567	5.45932917303085	5.44912018290982	0.000609695690262167	0.0216151316886958	-0.0124558445356211
ADAT2	-0.677501206712244	4.6503027535289	-5.44489056965286	0.000612763507710089	0.0216758312495058	-0.017646888340062
RHBDD2	0.781605942017342	8.96056108830345	5.44280558101447	0.000614282014190623	0.0216815786421498	-0.0202068005333018
MDK	3.51555252227087	6.09520890067984	5.43989005102423	0.000616412331086807	0.0217088474928347	-0.0237875290139673
PNPLA7	0.488433460004581	8.94446105069804	5.42939779756851	0.000624146095787415	0.0218848068542653	-0.0366842070469913
LOC731789	1.52496201954422	5.8415436936633	5.43007864226827	0.000623641035463309	0.0218848068542653	-0.0358468378685712
POLR1E	-0.581874597674498	9.39262894683653	-5.42417181843819	0.00062803776657606	0.0219730762577344	-0.0431139408107226
RHOQ	0.532455992707178	8.85965643608775	5.41693443447128	0.000633471285803213	0.0221147868749073	-0.0520251548224548
SSFA2	-0.918270602849239	5.80943290266904	-5.41290562419474	0.000636518257597761	0.0221727460146636	-0.056989137132943
C1orf31	-0.731985807415549	5.11787840429472	-5.40829265464932	0.000640026770180024	0.0221982386733371	-0.062675867538232
AURKB	-0.477638681272982	8.00234274872168	-5.40831332704754	0.000640011000047009	0.0221982386733371	-0.0626503760968422
ARID3A	0.55800110601491	6.32675961710669	5.40415375722626	0.000643192763527455	0.0222597599481396	-0.0677808965946234
PAK1IP1	-1.63064519792958	5.15765328613596	-5.39603105492019	0.000649456135637626	0.0223796425704957	-0.0778071425298172
USP18	-0.937560071958412	4.75213497912899	-5.39704418155267	0.000648671282374533	0.0223796425704957	-0.0765560497978051
P2RX4	0.481039030117511	6.31992219319863	5.38689222245203	0.000656583071383944	0.0225765736093718	-0.0890995056060744
LOC642989	-0.803721025141813	10.070135119277	-5.38002636697748	0.000661993807529109	0.0226167072405618	-0.0975915382708772
F11R	-0.820289401953507	7.03714612578235	-5.38029826755812	0.000661778605529466	0.0226167072405618	-0.0972551031673152
GPR89C	-0.577385372403346	6.99646007393582	-5.37462708366997	0.000666283116115577	0.0226663845607914	-0.104274624526662
MLL5	0.502599699647408	6.03518478149051	5.37542167536979	0.00066564996831559	0.0226663845607914	-0.103290825101848
LOC641746	-0.91559627031304	4.20616241506334	-5.37157045804862	0.000668724860659918	0.022701150312296	-0.108059978316625
VRK1	-0.566847406636926	7.41602246599942	-5.36193119167347	0.000676489502199314	0.0229160818870018	-0.120006551844147
OIP5	-0.467613396516971	9.48430726461195	-5.35907306454124	0.000678810734336198	0.022946099009094	-0.123551506569993
SLC3A2	-0.773815438770445	5.69694888747704	-5.35712087004722	0.000680401227489937	0.0229513401399507	-0.125973534451569
PAN3	0.714780492515085	7.75921681264974	5.35175871038348	0.000684790938392837	0.0230507838188696	-0.13262915774046
ZNF490	0.655977467374098	5.24383762051711	5.34173694026674	0.000693078644467914	0.0232807446352888	-0.145080010397869
TMEM50B	0.467504622014924	9.58759506967414	5.3371941313854	0.000696871553015267	0.0233590760192057	-0.150728898833079
RASEF	1.1024134866267	8.36141935500674	5.33506655699591	0.000698655733244666	0.0233698881147468	-0.153375564253909
SPATA20	0.506596534654209	10.191182019733	5.33260056304275	0.000700729975162301	0.0233903373128811	-0.156444072639948
TTLL12	-0.4610477939041	9.05081528626144	-5.32361954970272	0.000708341462723253	0.0234656421003489	-0.167627171371978
SPTBN2	1.43880772258563	3.76014784294758	5.32375370765082	0.00070822709861361	0.0234656421003489	-0.167460029154582
PDLIM7	0.93685818085129	4.87316707218888	5.3214734445341	0.000710173681297929	0.0234656421003489	-0.170301290710401
MPDZ	0.577198494766659	5.77903380150779	5.31787294766786	0.00071325924452871	0.0234656421003489	-0.174789194028152
LOC440349	0.804160669756603	3.99920219988112	5.31937557756649	0.000711969735194243	0.0234656421003489	-0.172915976141366
MCM3	-0.465251885271217	10.6025237803319	-5.32656422766816	0.000705835890210261	0.0234656421003489	-0.163959135593706
CCDC41	-0.475932887832487	6.88049705056565	-5.31280174237751	0.000717630111456372	0.0235609606818807	-0.181113610591993
ANXA5	-0.526375474051886	10.3183592702109	-5.30863643449142	0.000721242131849557	0.0236310255043905	-0.186311169263182
CNPY4	0.588536842611746	4.86583479129427	5.30220388431579	0.000726859408033979	0.0237663702966366	-0.194342994094436
BCOR	0.648384388522695	7.60257415118257	5.29904378446808	0.000729636525562349	0.0238084865453396	-0.198291057142503
LOC347292	-0.719867465214	9.20248143442955	-5.29387395856073	0.000734204890086049	0.0238601666414346	-0.204753223956983
COL16A1	1.02343406588286	4.43368334161272	5.28676843206513	0.000740534938225494	0.0240170651669116	-0.213641572813077
ZNF462	0.791967563893118	6.64511983614813	5.27839658020615	0.000748069896039208	0.0240178505376926	-0.224123784162847
SLC37A1	0.627076791321762	6.56208455979468	5.2824658235661	0.000744397003339366	0.0240178505376926	-0.219027448604287
AUTS2	-0.52359513201926	7.4208685437659	-5.27980197367977	0.000746799151999491	0.0240178505376926	-0.222363380657947
CAPZA2	0.556244127502468	10.1187901242065	5.28314477565508	0.000743786106423029	0.0240178505376926	-0.218177370566965
C1orf21	-0.744834332702749	6.30792101649361	-5.27892003207199	0.000747596319155375	0.0240178505376926	-0.223468070551336
USE1	-0.476359940361759	6.39732997684349	-5.26488511224068	0.000760408347462689	0.0243600243270822	-0.241063588721359
RALB	0.467134643459263	9.61939751070154	5.2459018331268	0.000778121517260318	0.0243600243270822	-0.264910349329479
C13orf27	-0.691061828895581	7.15231807566094	-5.25411722490937	0.000770400959290202	0.0243600243270822	-0.254583481391266
MAP4K2	0.784142977620109	9.61585000627015	5.24409932917714	0.000779826755773475	0.0243600243270822	-0.267177492949597
C10orf88	-0.570369820999054	5.42237156362218	-5.25339693819098	0.000771074496744781	0.0243600243270822	-0.255488482916981
PLK4	-0.670136804986263	7.99405568074826	-5.24329173670973	0.000780592095898057	0.0243600243270822	-0.26819342213704
TMPRSS2	-1.40179927705445	9.86350317128251	-5.2475338743125	0.000776581063111262	0.0243600243270822	-0.262858034675401
ZFP37	0.583339376975316	5.72147658413454	5.25721860676297	0.000767508215493746	0.0243600243270822	-0.250687660608905
C20orf100	0.672912828670502	7.50132300768215	5.24499243154674	0.00077898133570639	0.0243600243270822	-0.266054109887719
UCN	-0.688979346953455	6.25860300791275	-5.24224992397003	0.000781580616661026	0.0243600243270822	-0.269504140195407
MYO1C	-0.414578862202076	5.91456698016966	-5.25667937111316	0.000768010320286598	0.0243600243270822	-0.25136492018645
NFU1	1.05107796961516	7.98482007563786	5.25747820270264	0.000767266623029104	0.0243600243270822	-0.250361633651382
FTHL8	-0.982893771100798	9.62807220437158	-5.23889548028045	0.000784772788964425	0.024411930199907	-0.273725528121011
LOC732432	0.631225157181861	6.19383627003215	5.22588679388536	0.000797287817421112	0.0247051064200507	-0.290112421047133
IP6K2	0.46442449219076	7.23009348946657	5.22256782648913	0.000800515693236023	0.0247162708911705	-0.294297400850643
LOC647030	-0.700958289130341	9.56272688030549	-5.22233796108897	0.000800739778699501	0.0247162708911705	-0.294587306587932
LOC100133012	-1.02345259782295	6.88384655700226	-5.21962610346539	0.000803388634767708	0.0247502521797705	-0.298008101421138
PPFIBP2	-0.528558368965958	7.89341337791855	-5.21085148753006	0.000812025312249858	0.0247791644222713	-0.309084245713855
DIP2C	0.471155430755053	4.73132666268211	5.20650754428476	0.000816338518713802	0.0247791644222713	-0.314571909391442
CREB3L4	-0.668321417677962	7.16469554201715	-5.20518542930153	0.000817656249239288	0.0247791644222713	-0.31624269453977
FANCG	-0.641367320778583	8.74590407328467	-5.21157771316183	0.000811306660882598	0.0247791644222713	-0.308167091380579
SFT2D3	-0.580074905813934	5.04875578526417	-5.20308019282318	0.000819759309653224	0.0247791644222713	-0.318903675685656
SLC43A2	0.717540144852844	6.7444155740117	5.20619317033894	0.000816651639440956	0.0247791644222713	-0.314969166427618
TAX1BP3	0.702391870541563	7.86535940386926	5.20301477635752	0.000819824753229189	0.0247791644222713	-0.31898637172006
SNORD68	-0.98883909394328	7.13586204588595	-5.21047807393122	0.00081239510238603	0.0247791644222713	-0.309555863002118
CTSL1	-0.485264006067744	10.5844436847604	-5.21539210922976	0.000807543455623932	0.0247791644222713	-0.30335118582689
ARP11	0.528803708806424	5.94068283831252	5.20411249858267	0.000818727332430186	0.0247791644222713	-0.317598775519873
WDR22	0.540918869081199	7.00094653588542	5.19597254347004	0.000826903444125596	0.0248223766567883	-0.327892595772591
LRRC3	-0.761067663216031	4.5980615494465	-5.19596047546175	0.000826915631849894	0.0248223766567883	-0.327907864505835
FBXW11	0.490140148542219	9.05284305610184	5.19598694841611	0.000826888896538095	0.0248223766567883	-0.327874370318673
LIMCH1	-0.592687245697929	10.7443088477992	-5.19261915152932	0.000830297673461262	0.0248607294025695	-0.332136239803298
PMS2L1	0.854064648120391	3.85439585044029	5.18370927642847	0.00083939032147785	0.024924242434315	-0.343419803394701
SI	1.96740952607401	3.8175959306847	5.18486412450568	0.000838205663352817	0.024924242434315	-0.341956609716853
SCCPDH	1.60819100487806	6.18387518674439	5.1814703025818	0.000841692310345822	0.024924242434315	-0.346257163753349
